201703sci:/work/03946/hetdex/maverick/20170306/virus/virus0000022/exp03/virus/20170306T104813.8_105LL_sci.fits GN4b_W 367.298130432 400.834751069 57818.4501598361 12.6063 62.160278 322.886115  -110.003908 13.1083333333333
201703sci:/work/03946/hetdex/maverick/20170322/virus/virus0000014/exp03/virus/20170322T090241.3_105LL_sci.fits GN6b_W 367.298733568 399.431285973 57834.3768672436 12.6016 62.187394 323.031984  -105.005824 18.6133333333333
201703sci:/work/03946/hetdex/maverick/20170322/virus/virus0000015/exp03/virus/20170322T092628.3_105LL_sci.fits GN5b_W 366.649400832 398.904542168 57834.3933840408 12.6004 62.176678 322.976771  -105.014196 18.2294444444444
201703sci:/work/03946/hetdex/maverick/20170322/virus/virus0000016/exp03/virus/20170322T095121.6_105LL_sci.fits GN1b_W 366.950547456 400.33132847 57834.4106672895 12.6035 62.158606 322.891661  -105.005824 18.3727777777778
201703sci:/work/03946/hetdex/maverick/20170326/virus/virus0000010/exp03/virus/20170326T085942.1_105LL_sci.fits GN4b_W 366.498552832 398.000467691 57838.3747939263 12.6063 62.160278 322.903599  -105.01001 15.2094444444444
201704sci:/work/03946/hetdex/maverick/20170418/virus/virus0000003/exp03/virus/20170418T042045.4_105LL_sci.fits GNN1_E-000_000_E 367.099216384 398.980381644 57861.1810818394 12.6273 62.243492 36.700733  12.05148 16.4166666666667
201704sci:/work/03946/hetdex/maverick/20170418/virus/virus0000013/exp03/virus/20170418T080717.8_105LL_sci.fits GNN1_W-000_000_W 369.499673856 401.455678415 57861.3384009995 12.6133 62.243492 323.318189  12.394732 13.4666666666667
201802sci:/work/03946/hetdex/maverick/20180222/virus/virus0000020/exp03/virus/20180222T111235.2_105LL_sci.fits GNdeep_000_W 1446.849228544 1480.768015856 58171.4670751197 12.6145 62.2257 323.183152  -100.020291514229 7.34666666666666
201804sci:/work/03946/hetdex/maverick/20180415/virus/virus0000016/exp03/virus/20180415T074957.1_105LL_sci.fits GNdeep2_000_W 1448.050318592 1483.381459529 58223.3263559188 12.61681 62.202944 323.090938 340.917333 -105.030933764763 8.76277777777778
201805sci:/work/03946/hetdex/maverick/20180508/virus/virus0000015/exp03/virus/20180508T060827.5_093LL_sci.fits GNdeepR1_000_W 367.100214528 402.658616107 58246.2558744857 12.61681 62.202944 323.099026 340.922137 -110.003902013414 18.055
201805sci:/work/03946/hetdex/maverick/20180516/virus/virus0000012/exp03/virus/20180516T052819.5_093LL_sci.fits GNdeepR2_000_W 428.09931648 463.818437507 58254.2280040672 12.61681 62.202944 323.098184 340.921637 -110.003902013414 21.4255555555556
201805sci:/work/03946/hetdex/maverick/20180517/virus/virus0000009/exp03/virus/20180517T053336.0_093LL_sci.fits GNdeepR3_000_W 426.899409152 462.466551445 58255.2316675079 12.61681 62.202944 323.100712 340.923138 -109.995530012995 20.3438888888889
201805sci:/work/03946/hetdex/maverick/20180518/virus/virus0000009/exp03/virus/20180518T053300.3_093LL_sci.fits GNdeepR4_000_W 368.047893504 403.612981236 58256.2312538899 12.61681 62.202944 323.091613 340.917734 -110.012274013832 18.0527777777778
201806sci:/work/03946/hetdex/maverick/20180613/virus/virus0000012/exp03/virus/20180613T034524.1_093LL_sci.fits GNdeepR4_000_W 367.298014976 402.562750347 58282.1565295947 12.616806 62.202944 323.107116 340.926941 -100.003547513392 22.1316666666667
