201703sci:/work/03946/hetdex/maverick/20170326/virus/virus0000006/exp03/virus/20170326T055159.7_105LL_sci.fits COS37c_W 367.299343104 400.957905435 57838.2444411865 10.0124 2.184444 212.968169  -105.001638 15.6888888888889
201703sci:/work/03946/hetdex/maverick/20170326/virus/virus0000007/exp03/virus/20170326T062019.7_105LL_sci.fits COS46_W 366.699393792 398.207149279 57838.2641174165 10.0191 2.284056 213.22312  -105.001638 15.7527777777778
201703sci:/work/03946/hetdex/maverick/20170331/virus/virus0000006/exp03/virus/20170331T054513.7_105LL_sci.fits COS45_W-000_000_W 366.548693504 398.306626986 57843.2397423945 10.0124 2.284056 213.224242  -104.997452 15.2905555555556
201704sci:/work/03946/hetdex/maverick/20170418/virus/virus0000004/exp03/virus/20170418T044604.6_105LL_sci.fits COS06_W-000_000_W 367.847191552 399.630984976 57861.1986653581 10.0122 1.890281 212.202798  12.131014 16.4627777777778
201712sci:/work/03946/hetdex/maverick/20171220/virus/virus0000015/exp03/virus/20171220T095914.1_105LL_sci.fits COSDEEP1_000_E 466.4482304 503.649300699 58107.416135855 10.00472 2.155 147.111389  -100.007733513601 5.59888888888889
201712sci:/work/03946/hetdex/maverick/20171221/virus/virus0000016/exp03/virus/20171221T095055.2_105LL_sci.fits COSDEEP1_000_E 487.099674368 524.495578537 58108.4103617049 10.00472 2.155 147.113393  -100.01191951381 12.2444444444444
201712sci:/work/03946/hetdex/maverick/20171222/virus/virus0000013/exp03/virus/20171222T092050.2_105LL_sci.fits COSDEEP1_000_E 367.599267328 31.496675041 58109.3894710471 10.00472 2.155 147.113153  -109.999716013204 10.5061111111111
201712sci:/work/03946/hetdex/maverick/20171225/virus/virus0000015/exp03/virus/20171225T092005.6_105LL_sci.fits COSDEEP1_000_E 366.699622912 403.140462149 58112.3889541561 10.00472 2.155 147.112351  -110.008088013623 10.3477777777778
201801sci:/work/03946/hetdex/maverick/20180110/virus/virus0000021/exp03/virus/20180110T082131.6_093LL_sci.fits COSDEEP1_000_E 367.09892992 403.991585866 58128.3482833216 10.00472 2.155 147.114915 -105.018375764135 12.22
201801sci:/work/03946/hetdex/maverick/20180113/virus/virus0000013/exp03/virus/20180113T081323.1_093LL_sci.fits COSDEEP1_000_E 367.09929088 403.460590284 58131.3426292581 10.00472 2.155 147.116037 -105.005817763507 6.89944444444444
201801sci:/work/03946/hetdex/maverick/20180114/virus/virus0000013/exp03/virus/20180114T080124.8_093LL_sci.fits COSDEEP1_000_E 367.647826688 404.017266362 58132.3343154625 10.00472 2.155 147.116678 -104.997445763089 7.91722222222222
201801sci:/work/03946/hetdex/maverick/20180120/virus/virus0000008/exp03/virus/20180120T073701.4_093LL_sci.fits COSDEEP1_000_E 367.149249024 403.517574615 58138.3173780316 10.00472 2.155 147.116918 -105.014189763926 10.1505555555556
201801sci:/work/03946/hetdex/maverick/20180123/virus/virus0000009/exp03/virus/20180123T072421.6_093LL_sci.fits COSDEEP1_000_E 367.6982016 402.711937091 58141.3085839502 10.00472 2.155 147.116037 -105.005817763507 1.16833333333333
201801sci:/work/03946/hetdex/maverick/20180124/virus/virus0000010/exp03/virus/20180124T071328.6_093LL_sci.fits COSDEEP1_000_E 368.099917312 404.012372167 58142.3010258744 10.00472 2.155 147.116838 -105.010003763717 3.14777777777778
201802sci:/work/03946/hetdex/maverick/20180209/virus/virus0000009/exp03/virus/20180209T062312.0_105LL_sci.fits COSDEEP1_000_E 368.250692096 404.316652038 58158.266111494 10.00472 2.155 147.116918  -100.01191951381 10.3416666666667
201802sci:/work/03946/hetdex/maverick/20180210/virus/virus0000006/exp03/virus/20180210T062222.7_105LL_sci.fits COSDEEP1_000_E 366.799012096 403.075550076 58159.2655415228 10.00472 2.155 147.116999  -105.005817763507 12.5044444444444
