201704sci:/work/03946/hetdex/maverick/20170427/virus/virus0000004/exp03/virus/20170427T042011.3_105LL_sci.fits EGS_SN1_000_E 367.50041728 404.347666502 57870.1806869032 14.2935 52.732 65.988208  -109.999722 15.1444444444444
201704sci:/work/03946/hetdex/maverick/20170427/virus/virus0000005/exp03/virus/20170427T044834.6_105LL_sci.fits EGSN9_E 366.499285248 398.329203269 57870.2004015823 14.2851 52.616669 66.232037  -110.016466 14.75
201704sci:/work/03946/hetdex/maverick/20170427/virus/virus0000006/exp03/virus/20170427T051217.3_105LL_sci.fits EGSN10_E 333.199356928 393.405419764 57870.2168674702 14.2851 52.783333 65.877688  -109.999722 15.7938888888889
201704sci:/work/03946/hetdex/maverick/20170427/virus/virus0000013/exp03/virus/20170427T090847.0_105LL_sci.fits EGSN13_W_000_W 366.64804352 399.030779331 57870.3811002723 14.2851 53.1333 294.917208  -110.003908 16.2694444444444
201704sci:/work/03946/hetdex/maverick/20170427/virus/virus0000014/exp03/virus/20170427T093314.8_105LL_sci.fits EGSN10_W_000_W 368.198807296 400.505012563 57870.39808898 14.2851 52.6333 293.831607  -110.003908 16.115
201704sci:/work/03946/hetdex/maverick/20170427/virus/virus0000015/exp03/virus/20170427T100017.3_105LL_sci.fits EGSN12_W_000_W 367.099675648 399.705339994 57870.4168670592 14.2851 52.9667 294.552395  -110.003908 15.9416666666667
201704sci:/work/03946/hetdex/maverick/20170428/virus/virus0000005/exp03/virus/20170428T041723.4_105LL_sci.fits EGSN15_E_000_E 368.198259456 401.955580321 57871.1787438332 14.3036 52.45 66.590519  -109.987164 20.8338888888889
201704sci:/work/03946/hetdex/maverick/20170428/virus/virus0000006/exp03/virus/20170428T044131.4_105LL_sci.fits EGSN11_E_000_E 366.149294336 398.207888981 57871.195502779 14.2851 52.95 65.515246  -110.008094 20.7944444444444
201704sci:/work/03946/hetdex/maverick/20170428/virus/virus0000007/exp03/virus/20170428T050617.3_105LL_sci.fits EGSN41_E_000_E 367.199388416 399.08040516 57871.2127006915 14.3774 52.783333 65.875209  -109.999722 20.5738888888889
201704sci:/work/03946/hetdex/maverick/20170428/virus/virus0000019/exp03/virus/20170428T091815.0_105LL_sci.fits EGSN3_W_000_W 366.8502784 400.755667564 57871.3876745189 14.2667 52.6333 293.834862  -110.01228 17.4911111111111
201704sci:/work/03946/hetdex/maverick/20170428/virus/virus0000020/exp03/virus/20170428T094930.5_105LL_sci.fits EGSN19_W_000_W 366.549361152 398.381664967 57871.409380863 14.3036 53.3 295.286693  -110.020652 17.2216666666667
