201709sci:/work/03946/hetdex/maverick/20170921/virus/virus0000026/exp03/virus/20170921T091844.6_105LL_sci.fits DEX00041_1_000_W 367.099651328 403.460154504 58017.3880162677 1.1533 0 207.317181  -110.008094 18.55
201709sci:/work/03946/hetdex/maverick/20170921/virus/virus0000029/exp03/virus/20170921T102017.8_105LL_sci.fits DEX00095_1_000_W 367.549551872 403.915027474 58017.4307625289 2.1253 0 207.28362  -110.008094 18.6705555555556
201709sci:/work/03946/hetdex/maverick/20170922/virus/virus0000021/exp03/virus/20170922T063039.4_105LL_sci.fits DEX00015_0_000_E 366.599328 402.940865127 58018.2712904494 0.6853 0 152.670381  -109.999722 19.8494444444444
201709sci:/work/03946/hetdex/maverick/20170922/virus/virus0000022/exp03/virus/20170922T065453.0_105LL_sci.fits DEX00039_0_000_E 367.699347456 404.534216146 58018.2881142809 1.1173 0 152.670381  -110.003908 19.5927777777778
201709sci:/work/03946/hetdex/maverick/20170922/virus/virus0000023/exp03/virus/20170922T071935.0_105LL_sci.fits DEX00062_0_000_E 366.399055872 402.715239522 58018.3052670299 1.5313 0 152.670381  -109.995536 19.4561111111111
201709sci:/work/03946/hetdex/maverick/20170922/virus/virus0000025/exp03/virus/20170922T075856.8_105LL_sci.fits DEX00100_0_000_E 367.399234304 403.537549557 58018.3326019985 2.2153 0 152.670381  -110.016466 19.0133333333333
201709sci:/work/03946/hetdex/maverick/20170922/virus/virus0000026/exp03/virus/20170922T082337.0_105LL_sci.fits DEX00002_1_000_W 367.199288832 403.786647722 58018.3497338188 0.4513 0 207.330114  -109.999722 18.8177777777778
201709sci:/work/03946/hetdex/maverick/20170922/virus/virus0000027/exp03/virus/20170922T084823.4_105LL_sci.fits DEX00014_1_000_W 366.749531392 402.712184334 58018.3669378296 0.6673 0 207.330114  -109.99135 18.7138888888889
201709sci:/work/03946/hetdex/maverick/20170922/virus/virus0000028/exp03/virus/20170922T091305.1_105LL_sci.fits DEX00037_1_000_W 366.399232768 402.732297876 58018.3840879519 1.0813 0 207.330114  -110.016466 18.7555555555555
201709sci:/work/03946/hetdex/maverick/20170922/virus/virus0000030/exp03/virus/20170922T100120.5_105LL_sci.fits DEX00082_1_000_W 366.399350272 402.506001818 58018.4175988724 1.8913 0 207.330114  -110.016466 18.6311111111111
201709sci:/work/03946/hetdex/maverick/20170922/virus/virus0000031/exp03/virus/20170922T102515.6_105LL_sci.fits DEX00099_1_000_W 367.44923904 403.763121209 58018.4342091391 2.1973 0 207.330114  -109.999722 18.7372222222222
201709sci:/work/03946/hetdex/maverick/20170923/virus/virus0000014/exp03/virus/20170923T062219.0_105LL_sci.fits DEX00013_0_000_E 367.399267072 403.561687905 58019.2654984095 0.64933 0 152.670626  -105.001638 17.5555555555556
201709sci:/work/03946/hetdex/maverick/20170923/virus/virus0000015/exp03/virus/20170923T064639.9_105LL_sci.fits DEX00040_0_000_E 366.49920128 402.737975371 58019.2824071357 1.13533 0 152.670626  -105.001638 17.5222222222222
201709sci:/work/03946/hetdex/maverick/20170923/virus/virus0000016/exp03/virus/20170923T070943.5_105LL_sci.fits DEX00058_0_000_E 366.549168896 402.510145645 58019.2984211501 1.45933 0 152.670626  -105.01001 17.4955555555556
201709sci:/work/03946/hetdex/maverick/20170923/virus/virus0000017/exp03/virus/20170923T073401.7_105LL_sci.fits DEX00080_0_000_E 367.548281856 403.713275679 58019.315297924 1.85533 0 152.670626  -105.001638 17.1094444444444
