201807sci:/work/03946/hetdex/maverick/20180712/virus/virus0000015/exp03/virus/20180712T055102.2_105LL_sci.fits NEP_18-2_field1a_000_E 486.998225664 521.689529774 58311.2437762758 18.256667 66 0.00795 0.003818 -110.01107634604 19.3077777777778
201807sci:/work/03946/hetdex/maverick/20180712/virus/virus0000017/exp03/virus/20180712T064616.9_105LL_sci.fits NEP_18-2_field1b_000_E 547.349688064 582.956025563 58311.2821403337 18.258989 66 0.008993 0.004319 -110.00238494575 18.9711111111111
201807sci:/work/03946/hetdex/maverick/20180715/virus/virus0000008/exp03/virus/20180715T054702.7_105LL_sci.fits NEP_18-2_field1c_000_E 426.900667136 462.235562493 58314.241003897 18.258989 66.014167 0.007741 0.003718 -110.00238494575 20.0138888888889
201807sci:/work/03946/hetdex/maverick/20180717/virus/virus0000012/exp03/virus/20180717T060740.7_105LL_sci.fits NEP_18-2_field1d_000_E 427.24849792 462.914170723 58316.2553329724 18.256667 66.014167 0.008158 0.003918 -110.01107634604 18.8444444444444
201807sci:/work/03946/hetdex/maverick/20180717/virus/virus0000013/exp03/virus/20180717T063817.8_105LL_sci.fits NEP_18-2_field2a_000_E 546.899249152 582.212466464 58316.2765959827 18.243008 66 0.008158 0.003918 -110.006730645895 18.5183333333333
201808sci:/work/03946/hetdex/maverick/20180805/virus/virus0000009/exp03/virus/20180805T034218.2_105LL_sci.fits NEP_18-3_field20d_000_E 368.197317888 403.80427258 58335.1543775834 17.710314 66.014167 0.011494 0.00552 -105.022212579846 21.5466666666667
201808sci:/work/03946/hetdex/maverick/20180805/virus/virus0000010/exp03/virus/20180805T040616.6_105LL_sci.fits NEP_18-3_field4a_000_E 366.999442944 402.383842279 58335.1710259626 18.183819 66 0.011494 0.00552 -104.996138378978 21.2283333333333
201808sci:/work/03946/hetdex/maverick/20180806/virus/virus0000009/exp03/virus/20180806T034403.8_105LL_sci.fits NEP_18-3_field18d_000_E 367.350291712 403.354685011 58336.1556005389 17.7695 66.014167 0.011494 0.00552 -105.000484079123 19.84
201808sci:/work/03946/hetdex/maverick/20180806/virus/virus0000010/exp03/virus/20180806T040755.6_105LL_sci.fits NEP_18-3_field4c_000_E 367.899416064 403.38132396 58336.1721713487 18.186142 66.014167 0.011286 0.00542 -105.004829779267 19.215
201808sci:/work/03946/hetdex/maverick/20180806/virus/virus0000011/exp03/virus/20180806T043425.1_105LL_sci.fits NEP_18-3_field2b_000_E 427.149437696 462.686353724 58336.1905694208 18.245331 66 0.011286 0.00542 -105.009175479412 18.1911111111111
201808sci:/work/03946/hetdex/maverick/20180807/virus/virus0000007/exp03/virus/20180807T032817.8_105LL_sci.fits NEP_18-3_field19a_000_E 487.249004544 522.98065089 58337.1446511685 17.723972 66 0.010869 0.00522 -105.000484079123 21.3283333333333
201808sci:/work/03946/hetdex/maverick/20180807/virus/virus0000008/exp03/virus/20180807T035712.5_105LL_sci.fits NEP_18-3_field4b_000_E 427.249150208 463.375701581 58337.1647285428 18.186142 66 0.010659 0.005119 -105.004829779267 20.5638888888889
201808sci:/work/03946/hetdex/maverick/20180807/virus/virus0000009/exp03/virus/20180807T042601.4_105LL_sci.fits NEP_18-3_field2c_000_E 487.500634368 523.155840202 58337.1847395236 18.245331 66.014167 0.010451 0.005019 -105.013521179557 19.9783333333333
201808sci:/work/03946/hetdex/maverick/20180808/virus/virus0000009/exp03/virus/20180808T042109.1_105LL_sci.fits NEP_18-3_field2d_000_E 427.751324672 463.33010886 58338.1813559709 18.243008 66.014167 0.00941 0.004519 -105.000484079123 21.6988888888889
201808sci:/work/03946/hetdex/maverick/20180831/virus/virus0000003/exp03/virus/20180831T034210.7_105LL_sci.fits NEP_18-3_field3b_000_E 366.751457536 401.532959706 58361.1542911404 18.1998 66 0.008368 0.004019 -110.006730645895 21.1211111111111
201809sci:/work/03946/hetdex/maverick/20180904/virus/virus0000009/exp03/virus/20180904T030623.4_105LL_sci.fits NEP_18-3_field3a_000_E 426.948289024 462.655297045 58365.1294383509 18.197478 66 0.00795 0.003818 -110.01107634604 17.2566666666667
201809sci:/work/03946/hetdex/maverick/20180910/virus/virus0000008/exp03/virus/20180910T025311.2_105LL_sci.fits NEP_18-3_field3d_000_E 547.050238208 582.036052545 58371.1202686206 18.197478 66.014167 0.011702 0.00562 -110.019767746329 16.6766666666667
201809sci:/work/03946/hetdex/maverick/20180911/virus/virus0000011/exp03/virus/20180911T024844.9_105LL_sci.fits NEP_18-3_field3c_000_E 548.297400064 583.834340337 58372.117186504 18.1998 66.014167 0.012743 0.00612 -109.998039245605 15.895
201809sci:/work/03946/hetdex/maverick/20180912/virus/virus0000008/exp03/virus/20180912T025105.5_105LL_sci.fits NEP_18-3_field5a_000_E 486.748461568 521.900876863 58373.1188145895 18.138289 66 0.009826 0.004719 -110.01107634604 18.5444444444444
201809sci:/work/03946/hetdex/maverick/20180913/virus/virus0000008/exp03/virus/20180913T024618.0_105LL_sci.fits NEP_18-3_field5b_000_E 487.848110336 523.520661817 58374.1154863234 18.140611 66 0.00941 0.004519 -109.976310744882 20.3738888888889
201905sci:/work/03946/hetdex/maverick/20190501/virus/virus0000029/exp03/virus/20190501T103748.6_062LL_sci.fits NEP_19-2_field2b_000_E 368.098551808 404.62585697 58604.4429238299 18.086661 66.003594 0.01316 0.00632 -105.01001 14.9061111111111
201905sci:/work/03946/hetdex/maverick/20190504/virus/virus0000029/exp03/virus/20190504T104247.9_062LL_sci.fits NEP_19-2_field4a_000_E 367.499270912 404.50136771 58607.4463877948 18.029422 66.003594 0.01191 0.00572 -105.018382 16.6894444444444
201905sci:/work/03946/hetdex/maverick/20190506/virus/virus0000016/exp03/virus/20190506T103435.8_062LL_sci.fits NEP_19-2_field2d_000_E 367.949352704 404.522005073 58609.4406929608 18.084339 66.017761 0.010242 0.004919 -105.005824 15.8766666666667
201905sci:/work/03946/hetdex/maverick/20190508/virus/virus0000025/exp03/virus/20190508T101908.6_062LL_sci.fits NEP_19-2_field2c_000_E 368.09923072 405.752448469 58611.4299617764 18.086661 66.017761 0.012119 0.00582 -105.03094 11.6377777777778
201905sci:/work/03946/hetdex/maverick/20190509/virus/virus0000015/exp03/virus/20190509T103111.3_062LL_sci.fits NEP_19-2_field3b_000_E 427.899478528 464.247925118 58612.4383262442 18.045406 66.003594 0.010869 0.00522 -105.290472 13.5822222222222
201905sci:/work/03946/hetdex/maverick/20190529/virus/virus0000026/exp03/virus/20190529T093717.6_062LL_sci.fits NEP_19-2_field3c_000_E 547.44812288 583.626527898 58632.4008987267 18.045406 66.017761 0.016912 0.008122 -109.999722 15.4944444444444
201905sci:/work/03946/hetdex/maverick/20190530/virus/virus0000022/exp03/virus/20190530T091100.9_062LL_sci.fits NEP_19-2_field5d_000_E 428.200923136 464.50146968 58633.382649458 17.988167 66.017761 0.008785 0.004219 -110.003908 16.7305555555556
201905sci:/work/03946/hetdex/maverick/20190530/virus/virus0000023/exp03/virus/20190530T093938.4_062LL_sci.fits NEP_19-2_field13b_000_E 487.350231552 523.597960144 58633.4025279447 18.093625 65.835 0.008576 0.004119 -110.008094 15.9905555555556
201906sci:/work/03946/hetdex/maverick/20190603/virus/virus0000006/exp03/virus/20190603T084538.7_104LL_sci.fits NEP_19-2_field3c_000_E 548.072322048 585.200381034 58637.3650317527 18.045406 66.017761 0.011077 0.00532 -109.995536 14.6433333333333
201906sci:/work/03946/hetdex/maverick/20190603/virus/virus0000007/exp03/virus/20190603T092101.3_104LL_sci.fits NEP_19-2_field3c_000_E 487.847773696 525.169707742 58637.3895988124 18.045406 66.017761 0.010869 0.00522 -109.999722 14.6122222222222
201906sci:/work/03946/hetdex/maverick/20190604/virus/virus0000009/exp03/virus/20190604T085906.7_104LL_sci.fits NEP_19-2_field3c_000_E 547.649716736 584.250021898 58638.3743838426 18.045406 66.017761 0.009826 0.004719 -109.995536 15.8683333333333
201906sci:/work/03946/hetdex/maverick/20190606/virus/virus0000025/exp03/virus/20190606T083526.3_104LL_sci.fits NEP_19-2_field104a_000_W 367.77293056 403.884924515 58640.3579443507 18.127342 65 344.011763 352.215172 -109.99135 18.1505555555556
201906sci:/work/03946/hetdex/maverick/20190606/virus/virus0000026/exp03/virus/20190606T085854.9_104LL_sci.fits NEP_19-2_field102b 368.299644416 404.377659001 58640.3742474313 18.182422 65 343.964555 352.191551 -109.995536 17.9616666666667
201906sci:/work/03946/hetdex/maverick/20190606/virus/virus0000027/exp03/virus/20190606T092243.2_104LL_sci.fits NEP_19-2_field102c 368.547519488 405.805133076 58640.3907787632 18.182422 65.014167 344.148648 352.283631 -109.995536 18.1316666666667
201906sci:/work/03946/hetdex/maverick/20190606/virus/virus0000028/exp03/virus/20190606T095002.7_104LL_sci.fits NEP_19-2_field102d 428.105824512 464.749259257 58640.4097537929 18.180189 65.014167 344.148648 352.283631 -109.995536 17.9711111111111
201906sci:/work/03946/hetdex/maverick/20190607/virus/virus0000020/exp03/virus/20190607T080537.2_104LL_sci.fits NEP_19-2_field103d 547.822652672 583.975834462 58641.3372361828 18.140489 65.014167 344.148048 352.283331 -110.003908 20.4911111111111
201906sci:/work/03946/hetdex/maverick/20190607/virus/virus0000021/exp03/virus/20190607T083157.6_104LL_sci.fits NEP_19-2_field103c 369.155387904 405.642666044 58641.355528425 18.142722 65.014167 344.148048 352.283331 -109.999722 18.9183333333333
