0.000 0.000 1.238 -0.725 1.216 0.640 20180215 005
0.000 0.000 1.312 -0.708 1.180 0.569 20180215 006
0.000 0.000 1.164 -0.899 1.212 0.497 20180215 007
0.000 0.000 1.271 -0.922 1.286 0.439 20180215 008
0.000 0.000 1.190 -0.651 1.321 0.793 20180215 009
0.000 0.000 1.338 -0.939 1.364 0.580 20180215 010
0.000 0.000 1.300 -0.834 1.335 0.711 20180215 011
0.000 0.000 1.038 -0.526 1.030 0.670 20180215 012
0.000 0.000 1.234 -0.775 1.267 0.673 20180215 013
0.000 0.000 1.347 -0.629 1.376 0.835 20180215 014
0.000 0.000 1.064 -0.792 1.180 0.492 20180215 015
0.000 0.000 1.130 -0.604 1.309 0.890 20180215 016
0.000 0.000 1.197 -1.031 1.268 0.708 20180216 009
0.000 0.000 1.470 -0.596 1.362 0.783 20180216 010
0.000 0.000 1.163 -0.508 1.121 0.924 20180216 011
0.000 0.000 1.100 -0.732 1.184 0.848 20180216 012
0.000 0.000 1.215 -0.545 1.165 0.944 20180216 013
0.000 0.000 1.307 -0.791 1.214 0.587 20180219 010
0.000 0.000 1.267 -0.676 1.365 0.777 20180219 011
0.000 0.000 1.093 -0.773 1.138 0.628 20180219 013
0.000 0.000 1.259 -0.761 1.093 0.674 20180220 009
0.000 0.000 1.113 -0.732 1.167 0.668 20180220 010
0.000 0.000 1.142 -0.759 1.199 0.513 20180220 013
0.000 0.000 1.091 -0.667 1.257 0.751 20180220 014
0.000 0.000 1.227 -0.740 1.260 0.673 20180220 015
0.000 0.000 1.188 -0.819 1.226 0.533 20180220 016
0.000 0.000 1.173 -0.832 1.122 0.658 20180221 006
0.000 0.000 1.309 -0.723 1.294 0.693 20180221 008
0.000 0.000 1.388 -0.937 1.477 0.563 20180221 009
0.000 0.000 1.412 -0.859 1.455 0.654 20180221 010
0.000 0.000 1.247 -0.841 1.328 0.551 20180221 011
0.000 0.000 1.224 -0.713 1.225 0.680 20180221 012
0.000 0.000 1.287 -0.886 1.328 0.401 20180221 013
0.000 0.000 1.021 -0.115 1.208 0.625 20180221 014
0.000 0.000 1.109 -0.725 1.157 0.445 20180222 011
0.000 0.000 1.108 -0.752 1.143 0.453 20180222 012
0.000 0.000 1.140 -0.651 1.180 0.726 20180222 013
0.000 0.000 0.865 -0.498 0.811 0.462 20180222 014
0.000 0.000 1.179 -0.725 1.212 0.557 20180222 015
0.000 0.000 1.072 -0.687 1.190 0.815 20180222 016
0.000 0.000 1.199 -0.760 1.250 0.613 20180222 017
0.000 0.000 1.133 -0.729 1.125 0.639 20180222 018
0.000 0.000 1.109 -0.776 1.129 0.580 20180222 019
0.000 0.000 1.253 -0.870 1.241 0.506 20180222 020
0.000 0.000 1.244 -0.942 1.320 0.515 20180223 010
0.000 0.000 0.969 -0.573 1.099 0.626 20180223 011
0.000 0.000 0.824 -0.511 0.914 0.342 20180223 012
0.000 0.000 1.222 -0.689 1.315 0.656 20180223 013
0.000 0.000 1.068 -0.534 0.886 0.731 20180223 014
0.000 0.000 1.169 -0.750 1.193 0.377 20180223 015
0.000 0.000 1.225 -0.658 1.160 0.718 20180223 016
0.000 0.000 0.888 -0.570 0.980 0.542 20180223 017
0.000 0.000 1.201 -0.906 1.187 0.543 20180224 003
0.000 0.000 1.241 -0.832 1.291 0.713 20180224 004
0.000 0.000 1.340 -0.896 1.404 0.565 20180224 005
0.000 0.000 1.074 -0.723 1.416 1.009 20180224 006
0.000 0.000 1.249 -0.745 1.306 0.594 20180224 007
0.000 0.000 1.088 -0.689 1.069 0.640 20180224 008
0.000 0.000 1.179 -0.853 1.231 0.627 20180224 009
0.000 0.000 1.202 -0.761 1.169 0.576 20180224 010
0.000 0.000 1.150 -0.632 1.430 0.784 20180307 002
0.000 0.000 1.355 -0.839 1.229 0.494 20180307 003
0.000 0.000 1.082 -0.901 1.151 0.552 20180307 004
0.000 0.000 1.263 -0.760 1.279 0.640 20180307 006
0.000 0.000 0.112 0.015 0.111 0.024 20180308 002
0.000 0.000 1.307 0.598 1.329 -1.069 20180309 001
0.000 0.000 1.217 0.606 1.242 -1.036 20180309 002
0.000 0.000 1.029 -0.828 2.921 -1.144 20180309 003
0.000 0.000 1.359 -0.045 2.214 -0.547 20180309 004
0.000 0.000 1.245 -0.716 1.372 0.720 20180309 007
0.000 0.000 1.298 -0.765 1.167 0.459 20180309 012
0.000 0.000 0.141 0.055 0.140 0.061 20180310 002
0.000 0.000 1.319 -0.763 1.257 0.419 20180310 006
0.000 0.000 0.267 -0.165 0.197 0.205 20180310 007
0.000 0.000 1.511 -0.741 1.504 0.617 20180311 007
0.000 0.000 1.312 -0.860 1.233 0.800 20180311 008
0.000 0.000 1.464 -0.661 1.455 0.765 20180311 009
0.000 0.000 1.193 -0.689 1.262 0.465 20180311 010
0.000 0.000 1.176 -0.617 1.132 0.769 20180312 006
0.000 0.000 1.238 -0.554 1.300 0.673 20180312 007
0.000 0.000 1.275 -0.606 1.214 0.698 20180312 008
0.000 0.000 1.218 -0.924 1.249 0.570 20180312 009
0.000 0.000 1.294 -0.615 1.219 0.749 20180312 010
0.000 0.000 1.142 -0.775 1.150 0.727 20180312 014
0.000 0.000 1.136 -0.906 1.093 0.442 20180313 007
0.000 0.000 1.335 -0.752 1.244 0.678 20180313 008
0.000 0.000 1.175 -0.748 1.193 0.733 20180313 009
0.000 0.000 1.125 -0.529 1.172 0.884 20180313 010
0.000 0.000 0.991 -0.599 1.251 0.696 20180313 011
0.000 0.000 1.174 -0.714 1.136 0.634 20180313 012
0.000 0.000 1.354 -0.569 1.325 0.743 20180313 013
0.000 0.000 1.170 -0.714 1.292 0.685 20180313 014
0.000 0.000 0.109 -0.054 0.095 0.015 20180313 015
0.000 0.000 0.087 0.054 0.059 0.112 20180313 016
0.000 0.000 0.176 -0.260 0.158 -0.046 20180313 017
0.000 0.000 1.347 -0.717 1.501 0.714 20180316 007
0.000 0.000 1.350 -0.724 1.189 0.753 20180316 008
0.000 0.000 1.176 -0.729 1.148 0.628 20180316 009
0.000 0.000 1.135 -0.614 1.154 0.610 20180316 010
0.000 0.000 1.360 -0.686 1.260 0.672 20180316 011
0.000 0.000 1.305 -0.820 1.323 0.692 20180316 012
0.000 0.000 1.256 -0.763 1.142 0.720 20180316 013
0.000 0.000 0.093 -0.027 0.107 0.028 20180316 015
0.000 0.000 0.094 -0.112 0.075 -0.047 20180316 016
0.000 0.000 0.930 -0.673 0.922 0.575 20180317 007
0.000 0.000 1.635 -0.631 1.313 0.745 20180317 008
0.000 0.000 1.503 -0.845 1.520 0.773 20180317 009
0.000 0.000 1.169 -0.617 1.251 0.550 20180317 010
0.000 0.000 1.452 -0.769 1.627 0.494 20180317 011
0.000 0.000 0.819 -0.565 1.251 0.917 20180317 012
0.000 0.000 1.153 -0.564 1.095 0.572 20180319 012
0.000 0.000 1.240 -0.534 1.173 0.897 20180319 013
0.000 0.000 1.053 -0.751 1.067 0.544 20180319 014
