 982.98  32.20 /scratch/projects/hetdex/lib_calib/202301/i038aLUcbxt.fits                      
 982.26  25.11 /scratch/projects/hetdex/lib_calib/202301/i038aRLcbxt.fits                      
 980.61  23.31 /scratch/projects/hetdex/lib_calib/202301/i038aRUcbxt.fits                      
 982.21  23.57 /scratch/projects/hetdex/lib_calib/202301/i039aLLcbxt.fits                      
 982.86  26.07 /scratch/projects/hetdex/lib_calib/202301/i039aLUcbxt.fits                      
 982.48  29.10 /scratch/projects/hetdex/lib_calib/202301/i039aRLcbxt.fits                      
 980.27  27.92 /scratch/projects/hetdex/lib_calib/202301/i039aRUcbxt.fits                      
 981.93  26.93 /scratch/projects/hetdex/lib_calib/202301/i040aLLcbxt.fits                      
 983.98  28.56 /scratch/projects/hetdex/lib_calib/202301/i040aLUcbxt.fits                      
 983.56  29.98 /scratch/projects/hetdex/lib_calib/202301/i040aRLcbxt.fits                      
 981.42  28.46 /scratch/projects/hetdex/lib_calib/202301/i040aRUcbxt.fits                      
 980.60  31.90 /scratch/projects/hetdex/lib_calib/202301/i041aLLcbxt.fits                      
 981.98  32.35 /scratch/projects/hetdex/lib_calib/202301/i041aLUcbxt.fits                      
 981.06  28.37 /scratch/projects/hetdex/lib_calib/202301/i041aRLcbxt.fits                      
 980.27  27.41 /scratch/projects/hetdex/lib_calib/202301/i041aRUcbxt.fits                      
 980.50  33.34 /scratch/projects/hetdex/lib_calib/202301/i042aLLcbxt.fits                      
 983.94  34.39 /scratch/projects/hetdex/lib_calib/202301/i042aLUcbxt.fits                      
 982.64  22.26 /scratch/projects/hetdex/lib_calib/202301/i042aRLcbxt.fits                      
 981.63  20.96 /scratch/projects/hetdex/lib_calib/202301/i042aRUcbxt.fits                      
 981.19  24.10 /scratch/projects/hetdex/lib_calib/202301/i043aLLcbxt.fits                      
 981.80  26.11 /scratch/projects/hetdex/lib_calib/202301/i043aLUcbxt.fits                      
 984.18  22.65 /scratch/projects/hetdex/lib_calib/202301/i043aRLcbxt.fits                      
 981.82  19.60 /scratch/projects/hetdex/lib_calib/202301/i043aRUcbxt.fits                      
 983.52  11.90 /scratch/projects/hetdex/lib_calib/202301/i044aLLcbxt.fits                      
 984.06  15.07 /scratch/projects/hetdex/lib_calib/202301/i044aLUcbxt.fits                      
 983.72  20.56 /scratch/projects/hetdex/lib_calib/202301/i044aRLcbxt.fits                      
 982.34  17.89 /scratch/projects/hetdex/lib_calib/202301/i044aRUcbxt.fits                      
 983.67  25.04 /scratch/projects/hetdex/lib_calib/202301/i045aLLcbxt.fits                      
 984.20  29.15 /scratch/projects/hetdex/lib_calib/202301/i045aLUcbxt.fits                      
 983.54  30.20 /scratch/projects/hetdex/lib_calib/202301/i045aRLcbxt.fits                      
 981.89  27.84 /scratch/projects/hetdex/lib_calib/202301/i045aRUcbxt.fits                      
 980.78  37.04 /scratch/projects/hetdex/lib_calib/202301/i046aLLcbxt.fits                      
 982.70  20.63 /scratch/projects/hetdex/lib_calib/202301/i046aLUcbxt.fits                      
 981.34  22.96 /scratch/projects/hetdex/lib_calib/202301/i046aRLcbxt.fits                      
 979.65  39.80 /scratch/projects/hetdex/lib_calib/202301/i046aRUcbxt.fits                      
