  16.16  -7.26 /scratch/projects/hetdex/lib_calib/202301/i040aLLcbwt.fits                      
  25.79   2.28 /scratch/projects/hetdex/lib_calib/202301/i040aLUcbwt.fits                      
  25.70   2.61 /scratch/projects/hetdex/lib_calib/202301/i040aRLcbwt.fits                      
  13.86  -5.96 /scratch/projects/hetdex/lib_calib/202301/i040aRUcbwt.fits                      
  16.77  -7.71 /scratch/projects/hetdex/lib_calib/202301/i041aLLcbwt.fits                      
  25.89   2.24 /scratch/projects/hetdex/lib_calib/202301/i041aLUcbwt.fits                      
  26.96   2.47 /scratch/projects/hetdex/lib_calib/202301/i041aRLcbwt.fits                      
  15.06  -6.43 /scratch/projects/hetdex/lib_calib/202301/i041aRUcbwt.fits                      
  18.11  -8.60 /scratch/projects/hetdex/lib_calib/202301/i042aLLcbwt.fits                      
  22.90   0.71 /scratch/projects/hetdex/lib_calib/202301/i042aLUcbwt.fits                      
  24.84   1.59 /scratch/projects/hetdex/lib_calib/202301/i042aRLcbwt.fits                      
  17.91  -8.32 /scratch/projects/hetdex/lib_calib/202301/i042aRUcbwt.fits                      
  19.18  -8.97 /scratch/projects/hetdex/lib_calib/202301/i043aLLcbwt.fits                      
  23.48   0.93 /scratch/projects/hetdex/lib_calib/202301/i043aLUcbwt.fits                      
  26.39   2.42 /scratch/projects/hetdex/lib_calib/202301/i043aRLcbwt.fits                      
  15.87  -6.51 /scratch/projects/hetdex/lib_calib/202301/i043aRUcbwt.fits                      
  17.90  -8.29 /scratch/projects/hetdex/lib_calib/202301/i044aLLcbwt.fits                      
  25.49   1.94 /scratch/projects/hetdex/lib_calib/202301/i044aLUcbwt.fits                      
  26.83   2.16 /scratch/projects/hetdex/lib_calib/202301/i044aRLcbwt.fits                      
  15.22  -6.66 /scratch/projects/hetdex/lib_calib/202301/i044aRUcbwt.fits                      
  17.67  -7.73 /scratch/projects/hetdex/lib_calib/202301/i045aLLcbwt.fits                      
  25.45   1.94 /scratch/projects/hetdex/lib_calib/202301/i045aLUcbwt.fits                      
  26.55   2.02 /scratch/projects/hetdex/lib_calib/202301/i045aRLcbwt.fits                      
  16.30  -7.41 /scratch/projects/hetdex/lib_calib/202301/i045aRUcbwt.fits                      
  18.14  -8.23 /scratch/projects/hetdex/lib_calib/202301/i046aLLcbwt.fits                      
  25.51   1.29 /scratch/projects/hetdex/lib_calib/202301/i046aLUcbwt.fits                      
  25.72   1.89 /scratch/projects/hetdex/lib_calib/202301/i046aRLcbwt.fits                      
  15.69  -7.26 /scratch/projects/hetdex/lib_calib/202301/i046aRUcbwt.fits                      
  18.13  -8.66 /scratch/projects/hetdex/lib_calib/202301/i047aLLcbwt.fits                      
  24.28   1.65 /scratch/projects/hetdex/lib_calib/202301/i047aLUcbwt.fits                      
  26.49   2.21 /scratch/projects/hetdex/lib_calib/202301/i047aRLcbwt.fits                      
  15.89  -7.05 /scratch/projects/hetdex/lib_calib/202301/i047aRUcbwt.fits                      
  16.98  -7.84 /scratch/projects/hetdex/lib_calib/202301/i048aLLcbwt.fits                      
  24.29   1.80 /scratch/projects/hetdex/lib_calib/202301/i048aLUcbwt.fits                      
  25.91   2.80 /scratch/projects/hetdex/lib_calib/202301/i048aRLcbwt.fits                      
  16.10  -7.42 /scratch/projects/hetdex/lib_calib/202301/i048aRUcbwt.fits                      
  16.49  -7.33 /scratch/projects/hetdex/lib_calib/202301/i049aLLcbwt.fits                      
  25.91   2.11 /scratch/projects/hetdex/lib_calib/202301/i049aLUcbwt.fits                      
  27.83   3.19 /scratch/projects/hetdex/lib_calib/202301/i049aRLcbwt.fits                      
  13.57  -5.80 /scratch/projects/hetdex/lib_calib/202301/i049aRUcbwt.fits                      
  17.99  -7.99 /scratch/projects/hetdex/lib_calib/202301/i050aLLcbwt.fits                      
  24.98   1.52 /scratch/projects/hetdex/lib_calib/202301/i050aLUcbwt.fits                      
  27.20   2.31 /scratch/projects/hetdex/lib_calib/202301/i050aRLcbwt.fits                      
  16.00  -7.16 /scratch/projects/hetdex/lib_calib/202301/i050aRUcbwt.fits                      
  18.46  -8.52 /scratch/projects/hetdex/lib_calib/202301/i051aLLcbwt.fits                      
  24.19   1.07 /scratch/projects/hetdex/lib_calib/202301/i051aLUcbwt.fits                      
  24.96   1.79 /scratch/projects/hetdex/lib_calib/202301/i051aRLcbwt.fits                      
  16.48  -7.21 /scratch/projects/hetdex/lib_calib/202301/i051aRUcbwt.fits                      
  14.56  -6.29 /scratch/projects/hetdex/lib_calib/202301/i052aLLcbwt.fits                      
  24.65   1.83 /scratch/projects/hetdex/lib_calib/202301/i052aLUcbwt.fits                      
  26.25   2.25 /scratch/projects/hetdex/lib_calib/202301/i052aRLcbwt.fits                      
  15.07  -6.01 /scratch/projects/hetdex/lib_calib/202301/i052aRUcbwt.fits                      
  15.87  -6.97 /scratch/projects/hetdex/lib_calib/202301/i053aLLcbwt.fits                      
  26.07   2.38 /scratch/projects/hetdex/lib_calib/202301/i053aLUcbwt.fits                      
  23.07   1.40 /scratch/projects/hetdex/lib_calib/202301/i053aRLcbwt.fits                      
  15.02  -6.27 /scratch/projects/hetdex/lib_calib/202301/i053aRUcbwt.fits                      
  17.91  -7.82 /scratch/projects/hetdex/lib_calib/202301/i057aLLcbwt.fits                      
  24.41   1.62 /scratch/projects/hetdex/lib_calib/202301/i057aLUcbwt.fits                      
  27.25   2.43 /scratch/projects/hetdex/lib_calib/202301/i057aRLcbwt.fits                      
  13.96  -6.43 /scratch/projects/hetdex/lib_calib/202301/i057aRUcbwt.fits                      
  15.77  -6.77 /scratch/projects/hetdex/lib_calib/202301/i058aLLcbwt.fits                      
  26.27   2.73 /scratch/projects/hetdex/lib_calib/202301/i058aLUcbwt.fits                      
  26.34   2.69 /scratch/projects/hetdex/lib_calib/202301/i058aRLcbwt.fits                      
  14.60  -6.35 /scratch/projects/hetdex/lib_calib/202301/i058aRUcbwt.fits                      
  16.40  -7.00 /scratch/projects/hetdex/lib_calib/202301/i059aLLcbwt.fits                      
  25.66   1.93 /scratch/projects/hetdex/lib_calib/202301/i059aLUcbwt.fits                      
  28.17   2.67 /scratch/projects/hetdex/lib_calib/202301/i059aRLcbwt.fits                      
  13.74  -6.54 /scratch/projects/hetdex/lib_calib/202301/i059aRUcbwt.fits                      
  14.39  -6.16 /scratch/projects/hetdex/lib_calib/202301/i060aLLcbwt.fits                      
  26.06   2.46 /scratch/projects/hetdex/lib_calib/202301/i060aLUcbwt.fits                      
  25.68   2.79 /scratch/projects/hetdex/lib_calib/202301/i060aRLcbwt.fits                      
  15.48  -7.68 /scratch/projects/hetdex/lib_calib/202301/i060aRUcbwt.fits                      
  17.99  -8.16 /scratch/projects/hetdex/lib_calib/202301/i061aLLcbwt.fits                      
  24.85   1.66 /scratch/projects/hetdex/lib_calib/202301/i061aLUcbwt.fits                      
  26.99   2.61 /scratch/projects/hetdex/lib_calib/202301/i061aRLcbwt.fits                      
  15.02  -6.63 /scratch/projects/hetdex/lib_calib/202301/i061aRUcbwt.fits                      
  16.54  -6.81 /scratch/projects/hetdex/lib_calib/202301/i062aLLcbwt.fits                      
  22.68   1.22 /scratch/projects/hetdex/lib_calib/202301/i062aLUcbwt.fits                      
  26.10   2.00 /scratch/projects/hetdex/lib_calib/202301/i062aRLcbwt.fits                      
  16.88  -7.65 /scratch/projects/hetdex/lib_calib/202301/i062aRUcbwt.fits                      
  16.65  -7.56 /scratch/projects/hetdex/lib_calib/202301/i063aLLcbwt.fits                      
  24.87   1.82 /scratch/projects/hetdex/lib_calib/202301/i063aLUcbwt.fits                      
  26.70   2.49 /scratch/projects/hetdex/lib_calib/202301/i063aRLcbwt.fits                      
  14.79  -6.37 /scratch/projects/hetdex/lib_calib/202301/i063aRUcbwt.fits                      
  20.00  -8.93 /scratch/projects/hetdex/lib_calib/202301/i067aLLcbwt.fits                      
  21.46   0.59 /scratch/projects/hetdex/lib_calib/202301/i067aLUcbwt.fits                      
  23.03   0.65 /scratch/projects/hetdex/lib_calib/202301/i067aRLcbwt.fits                      
  19.27  -8.39 /scratch/projects/hetdex/lib_calib/202301/i067aRUcbwt.fits                      
  16.74  -7.69 /scratch/projects/hetdex/lib_calib/202301/i068aLLcbwt.fits                      
  25.33   2.11 /scratch/projects/hetdex/lib_calib/202301/i068aLUcbwt.fits                      
  27.29   2.75 /scratch/projects/hetdex/lib_calib/202301/i068aRLcbwt.fits                      
  15.99  -7.58 /scratch/projects/hetdex/lib_calib/202301/i068aRUcbwt.fits                      
  16.67  -7.96 /scratch/projects/hetdex/lib_calib/202301/i069aLLcbwt.fits                      
  26.87   2.79 /scratch/projects/hetdex/lib_calib/202301/i069aLUcbwt.fits                      
  28.50   3.20 /scratch/projects/hetdex/lib_calib/202301/i069aRLcbwt.fits                      
  14.86  -6.68 /scratch/projects/hetdex/lib_calib/202301/i069aRUcbwt.fits                      
  17.09  -7.47 /scratch/projects/hetdex/lib_calib/202301/i070aLLcbwt.fits                      
  24.26   1.31 /scratch/projects/hetdex/lib_calib/202301/i070aLUcbwt.fits                      
  28.88   3.26 /scratch/projects/hetdex/lib_calib/202301/i070aRLcbwt.fits                      
  14.59  -6.53 /scratch/projects/hetdex/lib_calib/202301/i070aRUcbwt.fits                      
  16.18  -7.42 /scratch/projects/hetdex/lib_calib/202301/i071aLLcbwt.fits                      
  26.28   2.11 /scratch/projects/hetdex/lib_calib/202301/i071aLUcbwt.fits                      
  25.96   2.24 /scratch/projects/hetdex/lib_calib/202301/i071aRLcbwt.fits                      
  15.59  -7.18 /scratch/projects/hetdex/lib_calib/202301/i071aRUcbwt.fits                      
  18.23  -8.10 /scratch/projects/hetdex/lib_calib/202301/i072aLLcbwt.fits                      
  22.85   1.48 /scratch/projects/hetdex/lib_calib/202301/i072aLUcbwt.fits                      
  26.30   2.31 /scratch/projects/hetdex/lib_calib/202301/i072aRLcbwt.fits                      
  16.27  -7.03 /scratch/projects/hetdex/lib_calib/202301/i072aRUcbwt.fits                      
  16.61  -7.42 /scratch/projects/hetdex/lib_calib/202301/i073aLLcbwt.fits                      
  24.45   2.13 /scratch/projects/hetdex/lib_calib/202301/i073aLUcbwt.fits                      
  26.56   2.68 /scratch/projects/hetdex/lib_calib/202301/i073aRLcbwt.fits                      
  13.80  -6.12 /scratch/projects/hetdex/lib_calib/202301/i073aRUcbwt.fits                      
  15.48  -6.83 /scratch/projects/hetdex/lib_calib/202301/i074aLLcbwt.fits                      
  24.57   1.70 /scratch/projects/hetdex/lib_calib/202301/i074aLUcbwt.fits                      
  25.54   1.95 /scratch/projects/hetdex/lib_calib/202301/i074aRLcbwt.fits                      
  14.89  -6.38 /scratch/projects/hetdex/lib_calib/202301/i074aRUcbwt.fits                      
  18.22  -8.15 /scratch/projects/hetdex/lib_calib/202301/i075aLLcbwt.fits                      
  22.98   0.98 /scratch/projects/hetdex/lib_calib/202301/i075aLUcbwt.fits                      
  24.60   1.78 /scratch/projects/hetdex/lib_calib/202301/i075aRLcbwt.fits                      
  16.70  -7.47 /scratch/projects/hetdex/lib_calib/202301/i075aRUcbwt.fits                      
  17.99  -7.71 /scratch/projects/hetdex/lib_calib/202301/i076aLLcbwt.fits                      
  21.39   0.68 /scratch/projects/hetdex/lib_calib/202301/i076aLUcbwt.fits                      
  23.45   1.19 /scratch/projects/hetdex/lib_calib/202301/i076aRLcbwt.fits                      
  17.32  -7.65 /scratch/projects/hetdex/lib_calib/202301/i076aRUcbwt.fits                      
  17.74  -8.09 /scratch/projects/hetdex/lib_calib/202301/i077aLLcbwt.fits                      
  23.85   1.91 /scratch/projects/hetdex/lib_calib/202301/i077aLUcbwt.fits                      
  27.39   2.87 /scratch/projects/hetdex/lib_calib/202301/i077aRLcbwt.fits                      
  15.28  -6.90 /scratch/projects/hetdex/lib_calib/202301/i077aRUcbwt.fits                      
  16.15  -6.79 /scratch/projects/hetdex/lib_calib/202301/i078aLLcbwt.fits                      
  25.21   2.06 /scratch/projects/hetdex/lib_calib/202301/i078aLUcbwt.fits                      
  26.27   2.60 /scratch/projects/hetdex/lib_calib/202301/i078aRLcbwt.fits                      
  15.79  -7.32 /scratch/projects/hetdex/lib_calib/202301/i078aRUcbwt.fits                      
  16.09  -7.08 /scratch/projects/hetdex/lib_calib/202301/i079aLLcbwt.fits                      
  25.24   2.02 /scratch/projects/hetdex/lib_calib/202301/i079aLUcbwt.fits                      
  27.64   3.02 /scratch/projects/hetdex/lib_calib/202301/i079aRLcbwt.fits                      
  13.79  -6.60 /scratch/projects/hetdex/lib_calib/202301/i079aRUcbwt.fits                      
  16.97  -7.32 /scratch/projects/hetdex/lib_calib/202301/i080aLLcbwt.fits                      
  24.81   1.60 /scratch/projects/hetdex/lib_calib/202301/i080aLUcbwt.fits                      
  26.82   2.66 /scratch/projects/hetdex/lib_calib/202301/i080aRLcbwt.fits                      
  15.35  -6.94 /scratch/projects/hetdex/lib_calib/202301/i080aRUcbwt.fits                      
  17.82  -8.15 /scratch/projects/hetdex/lib_calib/202301/i081aLLcbwt.fits                      
  24.08   1.32 /scratch/projects/hetdex/lib_calib/202301/i081aLUcbwt.fits                      
  23.61   1.21 /scratch/projects/hetdex/lib_calib/202301/i081aRLcbwt.fits                      
  17.62  -7.88 /scratch/projects/hetdex/lib_calib/202301/i081aRUcbwt.fits                      
  17.73  -8.44 /scratch/projects/hetdex/lib_calib/202301/i082aLLcbwt.fits                      
  25.06   1.62 /scratch/projects/hetdex/lib_calib/202301/i082aLUcbwt.fits                      
  25.32   1.49 /scratch/projects/hetdex/lib_calib/202301/i082aRLcbwt.fits                      
  18.27  -8.28 /scratch/projects/hetdex/lib_calib/202301/i082aRUcbwt.fits                      
  16.75  -7.17 /scratch/projects/hetdex/lib_calib/202301/i083aLLcbwt.fits                      
  24.60   1.66 /scratch/projects/hetdex/lib_calib/202301/i083aLUcbwt.fits                      
  26.37   2.48 /scratch/projects/hetdex/lib_calib/202301/i083aRLcbwt.fits                      
  16.16  -7.21 /scratch/projects/hetdex/lib_calib/202301/i083aRUcbwt.fits                      
  18.44  -8.35 /scratch/projects/hetdex/lib_calib/202301/i084aLLcbwt.fits                      
  22.99   1.17 /scratch/projects/hetdex/lib_calib/202301/i084aLUcbwt.fits                      
  24.16   1.58 /scratch/projects/hetdex/lib_calib/202301/i084aRLcbwt.fits                      
  16.62  -7.39 /scratch/projects/hetdex/lib_calib/202301/i084aRUcbwt.fits                      
  17.44  -7.35 /scratch/projects/hetdex/lib_calib/202301/i085aLLcbwt.fits                      
  23.08   1.11 /scratch/projects/hetdex/lib_calib/202301/i085aLUcbwt.fits                      
  23.67   1.18 /scratch/projects/hetdex/lib_calib/202301/i085aRLcbwt.fits                      
