1.172 0.875 202301 013 013 LL
0.847 1.028 202301 013 013 LU
0.905 1.007 202301 013 013 RL
1.203 0.877 202301 013 013 RU
1.194 0.830 202301 014 014 LL
0.818 1.036 202301 014 014 LU
0.896 1.062 202301 014 014 RL
1.140 0.918 202301 014 014 RU
1.960 0.544 202301 015 015 LL
0.874 1.031 202301 015 015 LU
0.911 1.041 202301 015 015 RL
1.141 0.901 202301 015 015 RU
1.113 0.913 202301 016 016 LL
0.830 1.012 202301 016 016 LU
0.855 1.011 202301 016 016 RL
1.223 0.859 202301 016 016 RU
1.070 0.939 202301 021 021 LL
0.889 1.012 202301 021 021 LU
0.912 1.025 202301 021 021 RL
1.187 0.901 202301 021 021 RU
1.135 0.904 202301 022 022 LL
0.862 1.074 202301 022 022 LU
0.830 1.066 202301 022 022 RL
1.182 0.888 202301 022 022 RU
1.068 0.940 202301 023 023 LL
0.863 1.066 202301 023 023 LU
0.976 0.979 202301 023 023 RL
1.345 0.830 202301 023 023 RU
1.056 0.948 202301 024 024 LL
0.828 1.047 202301 024 024 LU
0.885 1.019 202301 024 024 RL
1.237 0.870 202301 024 024 RU
1.125 0.911 202301 025 025 LL
0.860 1.051 202301 025 025 LU
0.871 1.047 202301 025 025 RL
1.127 0.909 202301 025 025 RU
1.151 0.892 202301 026 026 LL
0.843 1.061 202301 026 026 LU
0.885 1.042 202301 026 026 RL
1.239 0.873 202301 026 026 RU
1.130 0.903 202301 027 027 LL
0.782 1.081 202301 027 027 LU
0.845 1.080 202301 027 027 RL
1.130 0.927 202301 027 027 RU
1.085 0.945 202301 028 028 LL
0.843 1.027 202301 028 028 LU
0.929 0.985 202301 028 028 RL
1.108 0.917 202301 028 028 RU
0.966 0.995 202301 030 030 LL
0.849 0.966 202301 030 030 LU
0.964 0.954 202301 030 030 RL
1.281 0.836 202301 030 030 RU
1.072 0.921 202301 031 031 LL
0.817 1.059 202301 031 031 LU
0.936 1.012 202301 031 031 RL
1.364 0.833 202301 031 031 RU
1.113 0.946 202301 032 032 LL
0.769 1.085 202301 032 032 LU
0.867 1.047 202301 032 032 RL
1.298 0.853 202301 032 032 RU
0.997 1.012 202301 033 033 LL
0.896 1.045 202301 033 033 LU
0.933 1.033 202301 033 033 RL
1.134 0.925 202301 033 033 RU
1.103 0.953 202301 034 034 LL
0.893 1.023 202301 034 034 LU
0.985 1.009 202301 034 034 RL
1.165 0.915 202301 034 034 RU
1.071 0.952 202301 035 035 LL
0.873 1.036 202301 035 035 LU
1.049 1.005 202301 035 035 RL
1.148 0.874 202301 035 035 RU
1.095 0.930 202301 036 036 LL
0.841 1.061 202301 036 036 LU
0.895 1.012 202301 036 036 RL
1.163 0.915 202301 036 036 RU
1.095 0.953 202301 037 037 LL
0.820 1.050 202301 037 037 LU
0.869 1.046 202301 037 037 RL
1.134 0.890 202301 037 037 RU
1.117 0.929 202301 038 038 LL
0.836 1.023 202301 038 038 LU
0.905 1.037 202301 038 038 RL
1.176 0.893 202301 038 038 RU
1.105 0.935 202301 039 039 LL
0.764 1.075 202301 039 039 LU
0.931 1.016 202301 039 039 RL
1.144 0.920 202301 039 039 RU
1.045 0.982 202301 040 040 LL
0.894 1.037 202301 040 040 LU
1.094 0.951 202301 040 040 RL
1.115 0.933 202301 040 040 RU
1.045 1.015 202301 041 041 LL
0.794 1.070 202301 041 041 LU
1.250 0.876 202301 041 041 RL
1.112 0.980 202301 041 041 RU
1.411 0.766 202301 042 042 LL
0.815 1.072 202301 042 042 LU
0.934 0.998 202301 042 042 RL
1.391 0.780 202301 042 042 RU
1.121 0.920 202301 043 043 LL
0.886 1.061 202301 043 043 LU
0.976 0.986 202301 043 043 RL
1.160 0.870 202301 043 043 RU
1.061 0.952 202301 044 044 LL
0.890 1.020 202301 044 044 LU
0.916 1.029 202301 044 044 RL
1.054 1.000 202301 044 044 RU
1.095 0.957 202301 045 045 LL
0.866 1.043 202301 045 045 LU
0.908 1.034 202301 045 045 RL
1.173 0.899 202301 045 045 RU
1.101 0.916 202301 046 046 LL
0.544 1.085 202301 046 046 LU
0.943 1.061 202301 046 046 RL
1.116 0.929 202301 046 046 RU
1.147 0.904 202301 047 047 LL
0.810 1.041 202301 047 047 LU
0.861 1.055 202301 047 047 RL
1.285 0.817 202301 047 047 RU
1.071 0.964 202301 048 048 LL
0.818 1.073 202301 048 048 LU
0.898 1.000 202301 048 048 RL
1.134 0.925 202301 048 048 RU
1.074 0.955 202301 049 049 LL
0.793 1.100 202301 049 049 LU
0.973 0.989 202301 049 049 RL
1.298 0.853 202301 049 049 RU
1.066 0.974 202301 050 050 LL
0.903 1.001 202301 050 050 LU
0.933 1.000 202301 050 050 RL
1.237 0.884 202301 050 050 RU
1.126 0.911 202301 051 051 LL
0.890 1.039 202301 051 051 LU
0.933 1.027 202301 051 051 RL
1.260 0.841 202301 051 051 RU
1.156 0.873 202301 052 052 LL
0.772 1.060 202301 052 052 LU
0.885 1.054 202301 052 052 RL
1.171 0.898 202301 052 052 RU
1.034 0.980 202301 053 053 LL
0.920 0.998 202301 053 053 LU
1.093 0.906 202301 053 053 RL
1.091 0.907 202301 053 053 RU
1.120 0.906 202301 057 057 LL
0.820 1.030 202301 057 057 LU
0.876 1.044 202301 057 057 RL
1.185 0.868 202301 057 057 RU
1.148 0.900 202301 058 058 LL
0.885 1.020 202301 058 058 LU
0.892 1.038 202301 058 058 RL
1.129 0.921 202301 058 058 RU
1.152 0.893 202301 059 059 LL
0.749 1.068 202301 059 059 LU
0.934 1.036 202301 059 059 RL
1.263 0.847 202301 059 059 RU
1.073 0.982 202301 060 060 LL
0.689 1.124 202301 060 060 LU
0.917 1.045 202301 060 060 RL
1.018 1.022 202301 060 060 RU
1.103 0.933 202301 061 061 LL
0.833 1.026 202301 061 061 LU
0.914 1.035 202301 061 061 RL
1.181 0.925 202301 061 061 RU
0.907 1.049 202301 062 062 LL
1.065 0.997 202301 062 062 LU
0.896 1.042 202301 062 062 RL
1.230 0.872 202301 062 062 RU
1.121 0.898 202301 063 063 LL
0.901 1.054 202301 063 063 LU
0.962 1.042 202301 063 063 RL
1.212 0.905 202301 063 063 RU
1.175 0.884 202301 067 067 LL
0.848 1.044 202301 067 067 LU
1.036 0.928 202301 067 067 RL
1.327 0.788 202301 067 067 RU
1.100 0.942 202301 068 068 LL
0.799 1.041 202301 068 068 LU
0.905 1.036 202301 068 068 RL
1.117 0.934 202301 068 068 RU
1.139 0.873 202301 069 069 LL
0.855 1.031 202301 069 069 LU
0.861 1.047 202301 069 069 RL
1.089 0.940 202301 069 069 RU
1.140 0.897 202301 070 070 LL
0.876 0.997 202301 070 070 LU
0.892 1.035 202301 070 070 RL
1.145 0.913 202301 070 070 RU
1.026 0.941 202301 071 071 LL
0.903 1.017 202301 071 071 LU
0.948 0.985 202301 071 071 RL
1.129 0.915 202301 071 071 RU
1.154 0.920 202301 072 072 LL
0.785 1.169 202301 072 072 LU
0.874 1.033 202301 072 072 RL
1.208 0.891 202301 072 072 RU
1.119 0.927 202301 073 073 LL
0.777 1.082 202301 073 073 LU
0.850 1.044 202301 073 073 RL
1.221 0.872 202301 073 073 RU
1.083 0.946 202301 074 074 LL
0.808 1.100 202301 074 074 LU
0.876 1.032 202301 074 074 RL
1.199 0.894 202301 074 074 RU
1.087 0.946 202301 075 075 LL
0.876 1.056 202301 075 075 LU
0.946 1.004 202301 075 075 RL
1.208 0.888 202301 075 075 RU
1.070 0.930 202301 076 076 LL
0.845 1.063 202301 076 076 LU
0.936 1.004 202301 076 076 RL
1.186 0.888 202301 076 076 RU
0.962 0.970 202301 077 077 LL
0.950 0.998 202301 077 077 LU
0.906 0.997 202301 077 077 RL
1.234 0.889 202301 077 077 RU
1.077 0.943 202301 078 078 LL
0.841 1.037 202301 078 078 LU
0.881 1.038 202301 078 078 RL
1.160 0.890 202301 078 078 RU
1.083 0.949 202301 079 079 LL
0.766 1.104 202301 079 079 LU
0.934 0.986 202301 079 079 RL
1.288 0.830 202301 079 079 RU
1.053 0.961 202301 080 080 LL
0.811 1.061 202301 080 080 LU
0.919 1.015 202301 080 080 RL
1.191 0.935 202301 080 080 RU
1.177 0.895 202301 081 081 LL
0.913 1.045 202301 081 081 LU
0.912 1.016 202301 081 081 RL
1.211 0.897 202301 081 081 RU
1.086 0.945 202301 082 082 LL
0.865 1.045 202301 082 082 LU
0.858 1.025 202301 082 082 RL
1.170 0.890 202301 082 082 RU
1.116 0.941 202301 083 083 LL
0.926 1.020 202301 083 083 LU
1.002 0.979 202301 083 083 RL
1.367 0.856 202301 083 083 RU
1.171 0.886 202301 084 084 LL
0.869 1.066 202301 084 084 LU
0.927 1.011 202301 084 084 RL
1.181 0.902 202301 084 084 RU
1.089 0.949 202301 085 085 LL
0.875 1.022 202301 085 085 LU
0.949 1.038 202301 085 085 RL
1.157 0.890 202301 085 085 RU
1.012 1.005 202301 086 086 LL
0.878 1.053 202301 086 086 LU
0.965 0.987 202301 086 086 RL
1.352 0.800 202301 086 086 RU
1.155 0.909 202301 087 087 LL
0.750 1.101 202301 087 087 LU
0.942 1.004 202301 087 087 RL
1.120 0.913 202301 087 087 RU
0.817 1.182 202301 088 088 LL
1.032 0.938 202301 088 088 LU
1.053 0.925 202301 088 088 RL
1.161 0.915 202301 088 088 RU
1.066 0.948 202301 089 089 LL
0.867 1.068 202301 089 089 LU
0.918 1.004 202301 089 089 RL
1.336 0.852 202301 089 089 RU
0.830 1.053 202301 091 091 LL
0.956 0.968 202301 091 091 LU
1.019 0.910 202301 091 091 RL
1.282 0.860 202301 091 091 RU
1.057 0.977 202301 092 092 LL
0.866 1.049 202301 092 092 LU
0.897 1.020 202301 092 092 RL
1.208 0.871 202301 092 092 RU
1.177 0.867 202301 093 093 LL
0.917 1.025 202301 093 093 LU
0.934 1.006 202301 093 093 RL
1.215 0.864 202301 093 093 RU
1.219 0.858 202301 094 094 LL
0.903 1.023 202301 094 094 LU
0.927 1.012 202301 094 094 RL
1.231 0.867 202301 094 094 RU
1.086 0.963 202301 095 095 LL
0.773 1.081 202301 095 095 LU
0.836 1.034 202301 095 095 RL
1.235 0.890 202301 095 095 RU
1.158 0.912 202301 096 096 LL
0.875 1.060 202301 096 096 LU
1.069 0.954 202301 096 096 RL
1.092 1.002 202301 096 096 RU
1.169 0.926 202301 097 097 LL
0.824 1.074 202301 097 097 LU
0.975 1.032 202301 097 097 RL
1.209 0.899 202301 097 097 RU
1.210 0.880 202301 098 098 LL
0.766 1.132 202301 098 098 LU
0.825 1.036 202301 098 098 RL
1.157 0.912 202301 098 098 RU
1.118 0.915 202301 103 103 LL
0.966 0.967 202301 103 103 LU
0.894 1.046 202301 103 103 RL
1.131 0.920 202301 103 103 RU
