0.775 /scratch/projects/hetdex/lib_calib/202301/i041aRUata.dat                        
1.015 /scratch/projects/hetdex/lib_calib/202301/i042aLLata.dat                        
1.015 /scratch/projects/hetdex/lib_calib/202301/i042aLUata.dat                        
1.164 /scratch/projects/hetdex/lib_calib/202301/i042aRLata.dat                        
1.032 /scratch/projects/hetdex/lib_calib/202301/i042aRUata.dat                        
1.247 /scratch/projects/hetdex/lib_calib/202301/i043aLLata.dat                        
1.105 /scratch/projects/hetdex/lib_calib/202301/i043aLUata.dat                        
1.005 /scratch/projects/hetdex/lib_calib/202301/i043aRLata.dat                        
0.971 /scratch/projects/hetdex/lib_calib/202301/i043aRUata.dat                        
0.919 /scratch/projects/hetdex/lib_calib/202301/i044aLLata.dat                        
0.881 /scratch/projects/hetdex/lib_calib/202301/i044aLUata.dat                        
0.918 /scratch/projects/hetdex/lib_calib/202301/i044aRLata.dat                        
0.920 /scratch/projects/hetdex/lib_calib/202301/i044aRUata.dat                        
1.073 /scratch/projects/hetdex/lib_calib/202301/i045aLLata.dat                        
1.194 /scratch/projects/hetdex/lib_calib/202301/i045aLUata.dat                        
0.000 /scratch/projects/hetdex/lib_calib/202301/i045aRLata.dat                        
0.892 /scratch/projects/hetdex/lib_calib/202301/i045aRUata.dat                        
1.099 /scratch/projects/hetdex/lib_calib/202301/i046aLLata.dat                        
1.011 /scratch/projects/hetdex/lib_calib/202301/i046aLUata.dat                        
0.967 /scratch/projects/hetdex/lib_calib/202301/i046aRLata.dat                        
0.972 /scratch/projects/hetdex/lib_calib/202301/i046aRUata.dat                        
0.936 /scratch/projects/hetdex/lib_calib/202301/i047aLLata.dat                        
0.960 /scratch/projects/hetdex/lib_calib/202301/i047aLUata.dat                        
1.068 /scratch/projects/hetdex/lib_calib/202301/i047aRLata.dat                        
1.028 /scratch/projects/hetdex/lib_calib/202301/i047aRUata.dat                        
1.068 /scratch/projects/hetdex/lib_calib/202301/i048aLLata.dat                        
0.961 /scratch/projects/hetdex/lib_calib/202301/i048aLUata.dat                        
0.796 /scratch/projects/hetdex/lib_calib/202301/i048aRLata.dat                        
0.475 /scratch/projects/hetdex/lib_calib/202301/i048aRUata.dat                        
1.036 /scratch/projects/hetdex/lib_calib/202301/i049aLLata.dat                        
1.003 /scratch/projects/hetdex/lib_calib/202301/i049aLUata.dat                        
1.092 /scratch/projects/hetdex/lib_calib/202301/i049aRLata.dat                        
1.029 /scratch/projects/hetdex/lib_calib/202301/i049aRUata.dat                        
0.967 /scratch/projects/hetdex/lib_calib/202301/i050aLLata.dat                        
1.088 /scratch/projects/hetdex/lib_calib/202301/i050aLUata.dat                        
1.214 /scratch/projects/hetdex/lib_calib/202301/i050aRLata.dat                        
1.136 /scratch/projects/hetdex/lib_calib/202301/i050aRUata.dat                        
1.091 /scratch/projects/hetdex/lib_calib/202301/i051aLLata.dat                        
1.008 /scratch/projects/hetdex/lib_calib/202301/i051aLUata.dat                        
1.157 /scratch/projects/hetdex/lib_calib/202301/i051aRLata.dat                        
1.010 /scratch/projects/hetdex/lib_calib/202301/i051aRUata.dat                        
1.009 /scratch/projects/hetdex/lib_calib/202301/i052aLLata.dat                        
0.945 /scratch/projects/hetdex/lib_calib/202301/i052aLUata.dat                        
1.149 /scratch/projects/hetdex/lib_calib/202301/i052aRLata.dat                        
1.011 /scratch/projects/hetdex/lib_calib/202301/i052aRUata.dat                        
0.926 /scratch/projects/hetdex/lib_calib/202301/i053aLLata.dat                        
1.091 /scratch/projects/hetdex/lib_calib/202301/i053aLUata.dat                        
0.958 /scratch/projects/hetdex/lib_calib/202301/i053aRLata.dat                        
0.833 /scratch/projects/hetdex/lib_calib/202301/i053aRUata.dat                        
0.887 /scratch/projects/hetdex/lib_calib/202301/i057aLLata.dat                        
0.798 /scratch/projects/hetdex/lib_calib/202301/i057aLUata.dat                        
0.952 /scratch/projects/hetdex/lib_calib/202301/i057aRLata.dat                        
0.817 /scratch/projects/hetdex/lib_calib/202301/i057aRUata.dat                        
0.938 /scratch/projects/hetdex/lib_calib/202301/i058aLLata.dat                        
1.003 /scratch/projects/hetdex/lib_calib/202301/i058aLUata.dat                        
0.908 /scratch/projects/hetdex/lib_calib/202301/i058aRLata.dat                        
0.885 /scratch/projects/hetdex/lib_calib/202301/i058aRUata.dat                        
1.105 /scratch/projects/hetdex/lib_calib/202301/i059aLLata.dat                        
1.105 /scratch/projects/hetdex/lib_calib/202301/i059aLUata.dat                        
1.091 /scratch/projects/hetdex/lib_calib/202301/i059aRLata.dat                        
0.986 /scratch/projects/hetdex/lib_calib/202301/i059aRUata.dat                        
0.828 /scratch/projects/hetdex/lib_calib/202301/i060aLLata.dat                        
0.753 /scratch/projects/hetdex/lib_calib/202301/i060aLUata.dat                        
0.874 /scratch/projects/hetdex/lib_calib/202301/i060aRLata.dat                        
0.851 /scratch/projects/hetdex/lib_calib/202301/i060aRUata.dat                        
1.017 /scratch/projects/hetdex/lib_calib/202301/i061aLLata.dat                        
1.039 /scratch/projects/hetdex/lib_calib/202301/i061aLUata.dat                        
1.085 /scratch/projects/hetdex/lib_calib/202301/i061aRLata.dat                        
0.893 /scratch/projects/hetdex/lib_calib/202301/i061aRUata.dat                        
0.890 /scratch/projects/hetdex/lib_calib/202301/i062aLLata.dat                        
0.841 /scratch/projects/hetdex/lib_calib/202301/i062aLUata.dat                        
1.060 /scratch/projects/hetdex/lib_calib/202301/i062aRLata.dat                        
1.008 /scratch/projects/hetdex/lib_calib/202301/i062aRUata.dat                        
0.907 /scratch/projects/hetdex/lib_calib/202301/i063aLLata.dat                        
0.991 /scratch/projects/hetdex/lib_calib/202301/i063aLUata.dat                        
1.059 /scratch/projects/hetdex/lib_calib/202301/i063aRLata.dat                        
0.920 /scratch/projects/hetdex/lib_calib/202301/i063aRUata.dat                        
1.059 /scratch/projects/hetdex/lib_calib/202301/i067aLLata.dat                        
1.070 /scratch/projects/hetdex/lib_calib/202301/i067aLUata.dat                        
0.924 /scratch/projects/hetdex/lib_calib/202301/i067aRLata.dat                        
0.741 /scratch/projects/hetdex/lib_calib/202301/i067aRUata.dat                        
1.033 /scratch/projects/hetdex/lib_calib/202301/i068aLLata.dat                        
1.094 /scratch/projects/hetdex/lib_calib/202301/i068aLUata.dat                        
1.001 /scratch/projects/hetdex/lib_calib/202301/i068aRLata.dat                        
0.984 /scratch/projects/hetdex/lib_calib/202301/i068aRUata.dat                        
0.941 /scratch/projects/hetdex/lib_calib/202301/i069aLLata.dat                        
0.906 /scratch/projects/hetdex/lib_calib/202301/i069aLUata.dat                        
0.943 /scratch/projects/hetdex/lib_calib/202301/i069aRLata.dat                        
1.108 /scratch/projects/hetdex/lib_calib/202301/i069aRUata.dat                        
1.076 /scratch/projects/hetdex/lib_calib/202301/i070aLLata.dat                        
1.097 /scratch/projects/hetdex/lib_calib/202301/i070aLUata.dat                        
1.021 /scratch/projects/hetdex/lib_calib/202301/i070aRLata.dat                        
1.010 /scratch/projects/hetdex/lib_calib/202301/i070aRUata.dat                        
1.118 /scratch/projects/hetdex/lib_calib/202301/i071aLLata.dat                        
1.049 /scratch/projects/hetdex/lib_calib/202301/i071aLUata.dat                        
0.987 /scratch/projects/hetdex/lib_calib/202301/i071aRLata.dat                        
1.003 /scratch/projects/hetdex/lib_calib/202301/i071aRUata.dat                        
1.217 /scratch/projects/hetdex/lib_calib/202301/i072aLLata.dat                        
0.935 /scratch/projects/hetdex/lib_calib/202301/i072aLUata.dat                        
1.232 /scratch/projects/hetdex/lib_calib/202301/i072aRLata.dat                        
1.252 /scratch/projects/hetdex/lib_calib/202301/i072aRUata.dat                        
1.069 /scratch/projects/hetdex/lib_calib/202301/i073aLLata.dat                        
0.929 /scratch/projects/hetdex/lib_calib/202301/i073aLUata.dat                        
1.058 /scratch/projects/hetdex/lib_calib/202301/i073aRLata.dat                        
1.002 /scratch/projects/hetdex/lib_calib/202301/i073aRUata.dat                        
1.086 /scratch/projects/hetdex/lib_calib/202301/i074aLLata.dat                        
1.003 /scratch/projects/hetdex/lib_calib/202301/i074aLUata.dat                        
1.095 /scratch/projects/hetdex/lib_calib/202301/i074aRLata.dat                        
1.085 /scratch/projects/hetdex/lib_calib/202301/i074aRUata.dat                        
1.029 /scratch/projects/hetdex/lib_calib/202301/i075aLLata.dat                        
1.035 /scratch/projects/hetdex/lib_calib/202301/i075aLUata.dat                        
1.154 /scratch/projects/hetdex/lib_calib/202301/i075aRLata.dat                        
1.153 /scratch/projects/hetdex/lib_calib/202301/i075aRUata.dat                        
1.043 /scratch/projects/hetdex/lib_calib/202301/i076aLLata.dat                        
1.036 /scratch/projects/hetdex/lib_calib/202301/i076aLUata.dat                        
0.984 /scratch/projects/hetdex/lib_calib/202301/i076aRLata.dat                        
0.874 /scratch/projects/hetdex/lib_calib/202301/i076aRUata.dat                        
1.065 /scratch/projects/hetdex/lib_calib/202301/i077aLLata.dat                        
0.835 /scratch/projects/hetdex/lib_calib/202301/i077aLUata.dat                        
1.056 /scratch/projects/hetdex/lib_calib/202301/i077aRLata.dat                        
0.937 /scratch/projects/hetdex/lib_calib/202301/i077aRUata.dat                        
1.011 /scratch/projects/hetdex/lib_calib/202301/i078aLLata.dat                        
1.073 /scratch/projects/hetdex/lib_calib/202301/i078aLUata.dat                        
0.909 /scratch/projects/hetdex/lib_calib/202301/i078aRLata.dat                        
0.907 /scratch/projects/hetdex/lib_calib/202301/i078aRUata.dat                        
0.873 /scratch/projects/hetdex/lib_calib/202301/i079aLLata.dat                        
0.732 /scratch/projects/hetdex/lib_calib/202301/i079aLUata.dat                        
0.940 /scratch/projects/hetdex/lib_calib/202301/i079aRLata.dat                        
0.848 /scratch/projects/hetdex/lib_calib/202301/i079aRUata.dat                        
0.985 /scratch/projects/hetdex/lib_calib/202301/i080aLLata.dat                        
0.961 /scratch/projects/hetdex/lib_calib/202301/i080aLUata.dat                        
1.132 /scratch/projects/hetdex/lib_calib/202301/i080aRLata.dat                        
1.003 /scratch/projects/hetdex/lib_calib/202301/i080aRUata.dat                        
0.926 /scratch/projects/hetdex/lib_calib/202301/i081aLLata.dat                        
0.849 /scratch/projects/hetdex/lib_calib/202301/i081aLUata.dat                        
1.019 /scratch/projects/hetdex/lib_calib/202301/i081aRLata.dat                        
0.990 /scratch/projects/hetdex/lib_calib/202301/i081aRUata.dat                        
1.113 /scratch/projects/hetdex/lib_calib/202301/i082aLLata.dat                        
1.044 /scratch/projects/hetdex/lib_calib/202301/i082aLUata.dat                        
1.016 /scratch/projects/hetdex/lib_calib/202301/i082aRLata.dat                        
1.051 /scratch/projects/hetdex/lib_calib/202301/i082aRUata.dat                        
0.996 /scratch/projects/hetdex/lib_calib/202301/i083aLLata.dat                        
1.006 /scratch/projects/hetdex/lib_calib/202301/i083aLUata.dat                        
1.159 /scratch/projects/hetdex/lib_calib/202301/i083aRLata.dat                        
0.992 /scratch/projects/hetdex/lib_calib/202301/i083aRUata.dat                        
1.086 /scratch/projects/hetdex/lib_calib/202301/i084aLLata.dat                        
1.040 /scratch/projects/hetdex/lib_calib/202301/i084aLUata.dat                        
1.065 /scratch/projects/hetdex/lib_calib/202301/i084aRLata.dat                        
0.988 /scratch/projects/hetdex/lib_calib/202301/i084aRUata.dat                        
1.023 /scratch/projects/hetdex/lib_calib/202301/i085aLLata.dat                        
0.991 /scratch/projects/hetdex/lib_calib/202301/i085aLUata.dat                        
1.013 /scratch/projects/hetdex/lib_calib/202301/i085aRLata.dat                        
0.978 /scratch/projects/hetdex/lib_calib/202301/i085aRUata.dat                        
0.941 /scratch/projects/hetdex/lib_calib/202301/i086aLLata.dat                        
0.916 /scratch/projects/hetdex/lib_calib/202301/i086aLUata.dat                        
1.027 /scratch/projects/hetdex/lib_calib/202301/i086aRLata.dat                        
0.862 /scratch/projects/hetdex/lib_calib/202301/i086aRUata.dat                        
0.955 /scratch/projects/hetdex/lib_calib/202301/i087aLLata.dat                        
0.842 /scratch/projects/hetdex/lib_calib/202301/i087aLUata.dat                        
1.120 /scratch/projects/hetdex/lib_calib/202301/i087aRLata.dat                        
1.067 /scratch/projects/hetdex/lib_calib/202301/i087aRUata.dat                        
0.888 /scratch/projects/hetdex/lib_calib/202301/i088aLLata.dat                        
0.790 /scratch/projects/hetdex/lib_calib/202301/i088aLUata.dat                        
0.986 /scratch/projects/hetdex/lib_calib/202301/i088aRLata.dat                        
0.805 /scratch/projects/hetdex/lib_calib/202301/i088aRUata.dat                        
0.916 /scratch/projects/hetdex/lib_calib/202301/i089aLLata.dat                        
0.858 /scratch/projects/hetdex/lib_calib/202301/i089aLUata.dat                        
0.935 /scratch/projects/hetdex/lib_calib/202301/i089aRLata.dat                        
0.671 /scratch/projects/hetdex/lib_calib/202301/i089aRUata.dat                        
0.826 /scratch/projects/hetdex/lib_calib/202301/i091aLLata.dat                        
0.690 /scratch/projects/hetdex/lib_calib/202301/i091aLUata.dat                        
0.843 /scratch/projects/hetdex/lib_calib/202301/i091aRLata.dat                        
0.705 /scratch/projects/hetdex/lib_calib/202301/i091aRUata.dat                        
1.082 /scratch/projects/hetdex/lib_calib/202301/i092aLLata.dat                        
1.036 /scratch/projects/hetdex/lib_calib/202301/i092aLUata.dat                        
1.044 /scratch/projects/hetdex/lib_calib/202301/i092aRLata.dat                        
1.046 /scratch/projects/hetdex/lib_calib/202301/i092aRUata.dat                        
0.972 /scratch/projects/hetdex/lib_calib/202301/i093aLLata.dat                        
0.947 /scratch/projects/hetdex/lib_calib/202301/i093aLUata.dat                        
1.033 /scratch/projects/hetdex/lib_calib/202301/i093aRLata.dat                        
1.006 /scratch/projects/hetdex/lib_calib/202301/i093aRUata.dat                        
1.133 /scratch/projects/hetdex/lib_calib/202301/i094aLLata.dat                        
1.155 /scratch/projects/hetdex/lib_calib/202301/i094aLUata.dat                        
1.120 /scratch/projects/hetdex/lib_calib/202301/i094aRLata.dat                        
1.126 /scratch/projects/hetdex/lib_calib/202301/i094aRUata.dat                        
1.095 /scratch/projects/hetdex/lib_calib/202301/i095aLLata.dat                        
1.053 /scratch/projects/hetdex/lib_calib/202301/i095aLUata.dat                        
1.014 /scratch/projects/hetdex/lib_calib/202301/i095aRLata.dat                        
0.931 /scratch/projects/hetdex/lib_calib/202301/i095aRUata.dat                        
1.177 /scratch/projects/hetdex/lib_calib/202301/i096aLLata.dat                        
1.166 /scratch/projects/hetdex/lib_calib/202301/i096aLUata.dat                        
0.943 /scratch/projects/hetdex/lib_calib/202301/i096aRLata.dat                        
0.887 /scratch/projects/hetdex/lib_calib/202301/i096aRUata.dat                        
0.843 /scratch/projects/hetdex/lib_calib/202301/i097aLLata.dat                        
0.868 /scratch/projects/hetdex/lib_calib/202301/i097aLUata.dat                        
1.101 /scratch/projects/hetdex/lib_calib/202301/i097aRLata.dat                        
0.887 /scratch/projects/hetdex/lib_calib/202301/i097aRUata.dat                        
0.948 /scratch/projects/hetdex/lib_calib/202301/i098aLLata.dat                        
0.925 /scratch/projects/hetdex/lib_calib/202301/i098aLUata.dat                        
0.965 /scratch/projects/hetdex/lib_calib/202301/i098aRLata.dat                        
0.911 /scratch/projects/hetdex/lib_calib/202301/i098aRUata.dat                        
1.075 /scratch/projects/hetdex/lib_calib/202301/i103aLLata.dat                        
1.148 /scratch/projects/hetdex/lib_calib/202301/i103aLUata.dat                        
0.994 /scratch/projects/hetdex/lib_calib/202301/i103aRLata.dat                        
1.039 /scratch/projects/hetdex/lib_calib/202301/i103aRUata.dat                        
1.021 /scratch/projects/hetdex/lib_calib/202301/i104aLLata.dat                        
0.919 /scratch/projects/hetdex/lib_calib/202301/i104aLUata.dat                        
1.144 /scratch/projects/hetdex/lib_calib/202301/i104aRLata.dat                        
1.134 /scratch/projects/hetdex/lib_calib/202301/i104aRUata.dat                        
1.198 /scratch/projects/hetdex/lib_calib/202301/i105aLLata.dat                        
1.006 /scratch/projects/hetdex/lib_calib/202301/i105aLUata.dat                        
1.013 /scratch/projects/hetdex/lib_calib/202301/i105aRLata.dat                        
1.099 /scratch/projects/hetdex/lib_calib/202301/i105aRUata.dat                        
1.051 /scratch/projects/hetdex/lib_calib/202301/i106aLLata.dat                        
1.081 /scratch/projects/hetdex/lib_calib/202301/i106aLUata.dat                        
0.991 /scratch/projects/hetdex/lib_calib/202301/i106aRLata.dat                        
1.012 /scratch/projects/hetdex/lib_calib/202301/i106aRUata.dat                        
1.033 /scratch/projects/hetdex/lib_calib/202302/i013aLLata.dat                        
0.954 /scratch/projects/hetdex/lib_calib/202302/i013aLUata.dat                        
0.986 /scratch/projects/hetdex/lib_calib/202302/i013aRLata.dat                        
0.980 /scratch/projects/hetdex/lib_calib/202302/i013aRUata.dat                        
0.986 /scratch/projects/hetdex/lib_calib/202302/i014aLLata.dat                        
0.874 /scratch/projects/hetdex/lib_calib/202302/i014aLUata.dat                        
0.951 /scratch/projects/hetdex/lib_calib/202302/i014aRLata.dat                        
1.048 /scratch/projects/hetdex/lib_calib/202302/i014aRUata.dat                        
1.003 /scratch/projects/hetdex/lib_calib/202302/i015aLLata.dat                        
1.055 /scratch/projects/hetdex/lib_calib/202302/i015aLUata.dat                        
0.990 /scratch/projects/hetdex/lib_calib/202302/i015aRLata.dat                        
0.991 /scratch/projects/hetdex/lib_calib/202302/i015aRUata.dat                        
1.030 /scratch/projects/hetdex/lib_calib/202302/i016aLLata.dat                        
0.925 /scratch/projects/hetdex/lib_calib/202302/i016aLUata.dat                        
1.024 /scratch/projects/hetdex/lib_calib/202302/i016aRLata.dat                        
1.021 /scratch/projects/hetdex/lib_calib/202302/i016aRUata.dat                        
1.069 /scratch/projects/hetdex/lib_calib/202302/i021aLLata.dat                        
1.115 /scratch/projects/hetdex/lib_calib/202302/i021aLUata.dat                        
1.062 /scratch/projects/hetdex/lib_calib/202302/i021aRLata.dat                        
1.043 /scratch/projects/hetdex/lib_calib/202302/i021aRUata.dat                        
1.103 /scratch/projects/hetdex/lib_calib/202302/i022aLLata.dat                        
1.042 /scratch/projects/hetdex/lib_calib/202302/i022aLUata.dat                        
0.912 /scratch/projects/hetdex/lib_calib/202302/i022aRLata.dat                        
0.850 /scratch/projects/hetdex/lib_calib/202302/i022aRUata.dat                        
1.035 /scratch/projects/hetdex/lib_calib/202302/i023aLLata.dat                        
1.005 /scratch/projects/hetdex/lib_calib/202302/i023aLUata.dat                        
1.001 /scratch/projects/hetdex/lib_calib/202302/i023aRLata.dat                        
0.858 /scratch/projects/hetdex/lib_calib/202302/i023aRUata.dat                        
1.055 /scratch/projects/hetdex/lib_calib/202302/i024aLLata.dat                        
0.959 /scratch/projects/hetdex/lib_calib/202302/i024aLUata.dat                        
0.948 /scratch/projects/hetdex/lib_calib/202302/i024aRLata.dat                        
0.906 /scratch/projects/hetdex/lib_calib/202302/i024aRUata.dat                        
1.125 /scratch/projects/hetdex/lib_calib/202302/i025aLLata.dat                        
1.078 /scratch/projects/hetdex/lib_calib/202302/i025aLUata.dat                        
1.142 /scratch/projects/hetdex/lib_calib/202302/i025aRLata.dat                        
1.160 /scratch/projects/hetdex/lib_calib/202302/i025aRUata.dat                        
1.058 /scratch/projects/hetdex/lib_calib/202302/i026aLLata.dat                        
1.035 /scratch/projects/hetdex/lib_calib/202302/i026aLUata.dat                        
0.973 /scratch/projects/hetdex/lib_calib/202302/i026aRLata.dat                        
0.875 /scratch/projects/hetdex/lib_calib/202302/i026aRUata.dat                        
0.925 /scratch/projects/hetdex/lib_calib/202302/i027aLLata.dat                        
0.862 /scratch/projects/hetdex/lib_calib/202302/i027aLUata.dat                        
1.109 /scratch/projects/hetdex/lib_calib/202302/i027aRLata.dat                        
1.045 /scratch/projects/hetdex/lib_calib/202302/i027aRUata.dat                        
1.059 /scratch/projects/hetdex/lib_calib/202302/i028aLLata.dat                        
1.026 /scratch/projects/hetdex/lib_calib/202302/i028aLUata.dat                        
0.896 /scratch/projects/hetdex/lib_calib/202302/i028aRLata.dat                        
1.001 /scratch/projects/hetdex/lib_calib/202302/i028aRUata.dat                        
0.826 /scratch/projects/hetdex/lib_calib/202302/i030aLLata.dat                        
0.858 /scratch/projects/hetdex/lib_calib/202302/i030aLUata.dat                        
1.198 /scratch/projects/hetdex/lib_calib/202302/i030aRLata.dat                        
1.018 /scratch/projects/hetdex/lib_calib/202302/i030aRUata.dat                        
1.086 /scratch/projects/hetdex/lib_calib/202302/i031aLLata.dat                        
1.023 /scratch/projects/hetdex/lib_calib/202302/i031aLUata.dat                        
1.046 /scratch/projects/hetdex/lib_calib/202302/i031aRLata.dat                        
0.944 /scratch/projects/hetdex/lib_calib/202302/i031aRUata.dat                        
