1.151 0.892 /scratch/projects/hetdex/lib_calib/202301/i026aLLcmbf.fits                      
0.843 1.061 /scratch/projects/hetdex/lib_calib/202301/i026aLUcmbf.fits                      
0.885 1.042 /scratch/projects/hetdex/lib_calib/202301/i026aRLcmbf.fits                      
1.239 0.873 /scratch/projects/hetdex/lib_calib/202301/i026aRUcmbf.fits                      
1.130 0.903 /scratch/projects/hetdex/lib_calib/202301/i027aLLcmbf.fits                      
0.782 1.081 /scratch/projects/hetdex/lib_calib/202301/i027aLUcmbf.fits                      
0.845 1.080 /scratch/projects/hetdex/lib_calib/202301/i027aRLcmbf.fits                      
1.130 0.927 /scratch/projects/hetdex/lib_calib/202301/i027aRUcmbf.fits                      
1.085 0.945 /scratch/projects/hetdex/lib_calib/202301/i028aLLcmbf.fits                      
0.843 1.027 /scratch/projects/hetdex/lib_calib/202301/i028aLUcmbf.fits                      
0.929 0.985 /scratch/projects/hetdex/lib_calib/202301/i028aRLcmbf.fits                      
1.108 0.917 /scratch/projects/hetdex/lib_calib/202301/i028aRUcmbf.fits                      
0.966 0.995 /scratch/projects/hetdex/lib_calib/202301/i030aLLcmbf.fits                      
0.849 0.966 /scratch/projects/hetdex/lib_calib/202301/i030aLUcmbf.fits                      
0.964 0.954 /scratch/projects/hetdex/lib_calib/202301/i030aRLcmbf.fits                      
1.281 0.836 /scratch/projects/hetdex/lib_calib/202301/i030aRUcmbf.fits                      
1.072 0.921 /scratch/projects/hetdex/lib_calib/202301/i031aLLcmbf.fits                      
0.817 1.059 /scratch/projects/hetdex/lib_calib/202301/i031aLUcmbf.fits                      
0.936 1.012 /scratch/projects/hetdex/lib_calib/202301/i031aRLcmbf.fits                      
1.364 0.833 /scratch/projects/hetdex/lib_calib/202301/i031aRUcmbf.fits                      
1.113 0.946 /scratch/projects/hetdex/lib_calib/202301/i032aLLcmbf.fits                      
0.769 1.085 /scratch/projects/hetdex/lib_calib/202301/i032aLUcmbf.fits                      
0.867 1.047 /scratch/projects/hetdex/lib_calib/202301/i032aRLcmbf.fits                      
1.298 0.853 /scratch/projects/hetdex/lib_calib/202301/i032aRUcmbf.fits                      
0.997 1.012 /scratch/projects/hetdex/lib_calib/202301/i033aLLcmbf.fits                      
0.896 1.045 /scratch/projects/hetdex/lib_calib/202301/i033aLUcmbf.fits                      
0.933 1.033 /scratch/projects/hetdex/lib_calib/202301/i033aRLcmbf.fits                      
1.134 0.925 /scratch/projects/hetdex/lib_calib/202301/i033aRUcmbf.fits                      
1.103 0.953 /scratch/projects/hetdex/lib_calib/202301/i034aLLcmbf.fits                      
0.893 1.023 /scratch/projects/hetdex/lib_calib/202301/i034aLUcmbf.fits                      
0.985 1.009 /scratch/projects/hetdex/lib_calib/202301/i034aRLcmbf.fits                      
1.165 0.915 /scratch/projects/hetdex/lib_calib/202301/i034aRUcmbf.fits                      
1.071 0.952 /scratch/projects/hetdex/lib_calib/202301/i035aLLcmbf.fits                      
0.873 1.036 /scratch/projects/hetdex/lib_calib/202301/i035aLUcmbf.fits                      
1.049 1.005 /scratch/projects/hetdex/lib_calib/202301/i035aRLcmbf.fits                      
1.148 0.874 /scratch/projects/hetdex/lib_calib/202301/i035aRUcmbf.fits                      
1.095 0.930 /scratch/projects/hetdex/lib_calib/202301/i036aLLcmbf.fits                      
0.841 1.061 /scratch/projects/hetdex/lib_calib/202301/i036aLUcmbf.fits                      
0.895 1.012 /scratch/projects/hetdex/lib_calib/202301/i036aRLcmbf.fits                      
1.163 0.915 /scratch/projects/hetdex/lib_calib/202301/i036aRUcmbf.fits                      
1.095 0.953 /scratch/projects/hetdex/lib_calib/202301/i037aLLcmbf.fits                      
0.820 1.050 /scratch/projects/hetdex/lib_calib/202301/i037aLUcmbf.fits                      
0.869 1.046 /scratch/projects/hetdex/lib_calib/202301/i037aRLcmbf.fits                      
1.134 0.890 /scratch/projects/hetdex/lib_calib/202301/i037aRUcmbf.fits                      
1.117 0.929 /scratch/projects/hetdex/lib_calib/202301/i038aLLcmbf.fits                      
0.836 1.023 /scratch/projects/hetdex/lib_calib/202301/i038aLUcmbf.fits                      
0.905 1.037 /scratch/projects/hetdex/lib_calib/202301/i038aRLcmbf.fits                      
1.176 0.893 /scratch/projects/hetdex/lib_calib/202301/i038aRUcmbf.fits                      
1.105 0.935 /scratch/projects/hetdex/lib_calib/202301/i039aLLcmbf.fits                      
0.764 1.075 /scratch/projects/hetdex/lib_calib/202301/i039aLUcmbf.fits                      
0.931 1.016 /scratch/projects/hetdex/lib_calib/202301/i039aRLcmbf.fits                      
1.144 0.920 /scratch/projects/hetdex/lib_calib/202301/i039aRUcmbf.fits                      
1.045 0.982 /scratch/projects/hetdex/lib_calib/202301/i040aLLcmbf.fits                      
0.894 1.037 /scratch/projects/hetdex/lib_calib/202301/i040aLUcmbf.fits                      
1.094 0.951 /scratch/projects/hetdex/lib_calib/202301/i040aRLcmbf.fits                      
1.115 0.933 /scratch/projects/hetdex/lib_calib/202301/i040aRUcmbf.fits                      
1.045 1.015 /scratch/projects/hetdex/lib_calib/202301/i041aLLcmbf.fits                      
0.794 1.070 /scratch/projects/hetdex/lib_calib/202301/i041aLUcmbf.fits                      
1.250 0.876 /scratch/projects/hetdex/lib_calib/202301/i041aRLcmbf.fits                      
1.112 0.980 /scratch/projects/hetdex/lib_calib/202301/i041aRUcmbf.fits                      
1.411 0.766 /scratch/projects/hetdex/lib_calib/202301/i042aLLcmbf.fits                      
0.815 1.072 /scratch/projects/hetdex/lib_calib/202301/i042aLUcmbf.fits                      
0.934 0.998 /scratch/projects/hetdex/lib_calib/202301/i042aRLcmbf.fits                      
1.391 0.780 /scratch/projects/hetdex/lib_calib/202301/i042aRUcmbf.fits                      
1.121 0.920 /scratch/projects/hetdex/lib_calib/202301/i043aLLcmbf.fits                      
0.886 1.061 /scratch/projects/hetdex/lib_calib/202301/i043aLUcmbf.fits                      
0.976 0.986 /scratch/projects/hetdex/lib_calib/202301/i043aRLcmbf.fits                      
1.160 0.870 /scratch/projects/hetdex/lib_calib/202301/i043aRUcmbf.fits                      
1.061 0.952 /scratch/projects/hetdex/lib_calib/202301/i044aLLcmbf.fits                      
0.890 1.020 /scratch/projects/hetdex/lib_calib/202301/i044aLUcmbf.fits                      
0.916 1.029 /scratch/projects/hetdex/lib_calib/202301/i044aRLcmbf.fits                      
1.054 1.000 /scratch/projects/hetdex/lib_calib/202301/i044aRUcmbf.fits                      
1.095 0.957 /scratch/projects/hetdex/lib_calib/202301/i045aLLcmbf.fits                      
0.866 1.043 /scratch/projects/hetdex/lib_calib/202301/i045aLUcmbf.fits                      
0.908 1.034 /scratch/projects/hetdex/lib_calib/202301/i045aRLcmbf.fits                      
1.173 0.899 /scratch/projects/hetdex/lib_calib/202301/i045aRUcmbf.fits                      
1.101 0.916 /scratch/projects/hetdex/lib_calib/202301/i046aLLcmbf.fits                      
0.544 1.085 /scratch/projects/hetdex/lib_calib/202301/i046aLUcmbf.fits                      
0.943 1.061 /scratch/projects/hetdex/lib_calib/202301/i046aRLcmbf.fits                      
1.116 0.929 /scratch/projects/hetdex/lib_calib/202301/i046aRUcmbf.fits                      
1.147 0.904 /scratch/projects/hetdex/lib_calib/202301/i047aLLcmbf.fits                      
0.810 1.041 /scratch/projects/hetdex/lib_calib/202301/i047aLUcmbf.fits                      
0.861 1.055 /scratch/projects/hetdex/lib_calib/202301/i047aRLcmbf.fits                      
1.285 0.817 /scratch/projects/hetdex/lib_calib/202301/i047aRUcmbf.fits                      
1.071 0.964 /scratch/projects/hetdex/lib_calib/202301/i048aLLcmbf.fits                      
0.818 1.073 /scratch/projects/hetdex/lib_calib/202301/i048aLUcmbf.fits                      
0.898 1.000 /scratch/projects/hetdex/lib_calib/202301/i048aRLcmbf.fits                      
1.134 0.925 /scratch/projects/hetdex/lib_calib/202301/i048aRUcmbf.fits                      
1.074 0.955 /scratch/projects/hetdex/lib_calib/202301/i049aLLcmbf.fits                      
0.793 1.100 /scratch/projects/hetdex/lib_calib/202301/i049aLUcmbf.fits                      
0.973 0.989 /scratch/projects/hetdex/lib_calib/202301/i049aRLcmbf.fits                      
1.298 0.853 /scratch/projects/hetdex/lib_calib/202301/i049aRUcmbf.fits                      
1.066 0.974 /scratch/projects/hetdex/lib_calib/202301/i050aLLcmbf.fits                      
0.903 1.001 /scratch/projects/hetdex/lib_calib/202301/i050aLUcmbf.fits                      
0.933 1.000 /scratch/projects/hetdex/lib_calib/202301/i050aRLcmbf.fits                      
1.237 0.884 /scratch/projects/hetdex/lib_calib/202301/i050aRUcmbf.fits                      
1.126 0.911 /scratch/projects/hetdex/lib_calib/202301/i051aLLcmbf.fits                      
0.890 1.039 /scratch/projects/hetdex/lib_calib/202301/i051aLUcmbf.fits                      
0.933 1.027 /scratch/projects/hetdex/lib_calib/202301/i051aRLcmbf.fits                      
1.260 0.841 /scratch/projects/hetdex/lib_calib/202301/i051aRUcmbf.fits                      
1.156 0.873 /scratch/projects/hetdex/lib_calib/202301/i052aLLcmbf.fits                      
0.772 1.060 /scratch/projects/hetdex/lib_calib/202301/i052aLUcmbf.fits                      
0.885 1.054 /scratch/projects/hetdex/lib_calib/202301/i052aRLcmbf.fits                      
1.171 0.898 /scratch/projects/hetdex/lib_calib/202301/i052aRUcmbf.fits                      
1.034 0.980 /scratch/projects/hetdex/lib_calib/202301/i053aLLcmbf.fits                      
0.920 0.998 /scratch/projects/hetdex/lib_calib/202301/i053aLUcmbf.fits                      
1.093 0.906 /scratch/projects/hetdex/lib_calib/202301/i053aRLcmbf.fits                      
1.091 0.907 /scratch/projects/hetdex/lib_calib/202301/i053aRUcmbf.fits                      
1.120 0.906 /scratch/projects/hetdex/lib_calib/202301/i057aLLcmbf.fits                      
0.820 1.030 /scratch/projects/hetdex/lib_calib/202301/i057aLUcmbf.fits                      
0.876 1.044 /scratch/projects/hetdex/lib_calib/202301/i057aRLcmbf.fits                      
1.185 0.868 /scratch/projects/hetdex/lib_calib/202301/i057aRUcmbf.fits                      
1.148 0.900 /scratch/projects/hetdex/lib_calib/202301/i058aLLcmbf.fits                      
0.885 1.020 /scratch/projects/hetdex/lib_calib/202301/i058aLUcmbf.fits                      
0.892 1.038 /scratch/projects/hetdex/lib_calib/202301/i058aRLcmbf.fits                      
1.129 0.921 /scratch/projects/hetdex/lib_calib/202301/i058aRUcmbf.fits                      
1.152 0.893 /scratch/projects/hetdex/lib_calib/202301/i059aLLcmbf.fits                      
0.749 1.068 /scratch/projects/hetdex/lib_calib/202301/i059aLUcmbf.fits                      
0.934 1.036 /scratch/projects/hetdex/lib_calib/202301/i059aRLcmbf.fits                      
1.263 0.847 /scratch/projects/hetdex/lib_calib/202301/i059aRUcmbf.fits                      
1.073 0.982 /scratch/projects/hetdex/lib_calib/202301/i060aLLcmbf.fits                      
0.689 1.124 /scratch/projects/hetdex/lib_calib/202301/i060aLUcmbf.fits                      
0.917 1.045 /scratch/projects/hetdex/lib_calib/202301/i060aRLcmbf.fits                      
1.018 1.022 /scratch/projects/hetdex/lib_calib/202301/i060aRUcmbf.fits                      
1.103 0.933 /scratch/projects/hetdex/lib_calib/202301/i061aLLcmbf.fits                      
0.833 1.026 /scratch/projects/hetdex/lib_calib/202301/i061aLUcmbf.fits                      
0.914 1.035 /scratch/projects/hetdex/lib_calib/202301/i061aRLcmbf.fits                      
1.181 0.925 /scratch/projects/hetdex/lib_calib/202301/i061aRUcmbf.fits                      
0.907 1.049 /scratch/projects/hetdex/lib_calib/202301/i062aLLcmbf.fits                      
1.065 0.997 /scratch/projects/hetdex/lib_calib/202301/i062aLUcmbf.fits                      
0.896 1.042 /scratch/projects/hetdex/lib_calib/202301/i062aRLcmbf.fits                      
1.230 0.872 /scratch/projects/hetdex/lib_calib/202301/i062aRUcmbf.fits                      
1.121 0.898 /scratch/projects/hetdex/lib_calib/202301/i063aLLcmbf.fits                      
0.901 1.054 /scratch/projects/hetdex/lib_calib/202301/i063aLUcmbf.fits                      
0.962 1.042 /scratch/projects/hetdex/lib_calib/202301/i063aRLcmbf.fits                      
1.212 0.905 /scratch/projects/hetdex/lib_calib/202301/i063aRUcmbf.fits                      
1.175 0.884 /scratch/projects/hetdex/lib_calib/202301/i067aLLcmbf.fits                      
0.848 1.044 /scratch/projects/hetdex/lib_calib/202301/i067aLUcmbf.fits                      
1.036 0.928 /scratch/projects/hetdex/lib_calib/202301/i067aRLcmbf.fits                      
1.327 0.788 /scratch/projects/hetdex/lib_calib/202301/i067aRUcmbf.fits                      
1.100 0.942 /scratch/projects/hetdex/lib_calib/202301/i068aLLcmbf.fits                      
0.799 1.041 /scratch/projects/hetdex/lib_calib/202301/i068aLUcmbf.fits                      
0.905 1.036 /scratch/projects/hetdex/lib_calib/202301/i068aRLcmbf.fits                      
1.117 0.934 /scratch/projects/hetdex/lib_calib/202301/i068aRUcmbf.fits                      
1.139 0.873 /scratch/projects/hetdex/lib_calib/202301/i069aLLcmbf.fits                      
0.855 1.031 /scratch/projects/hetdex/lib_calib/202301/i069aLUcmbf.fits                      
0.861 1.047 /scratch/projects/hetdex/lib_calib/202301/i069aRLcmbf.fits                      
1.089 0.940 /scratch/projects/hetdex/lib_calib/202301/i069aRUcmbf.fits                      
1.140 0.897 /scratch/projects/hetdex/lib_calib/202301/i070aLLcmbf.fits                      
0.876 0.997 /scratch/projects/hetdex/lib_calib/202301/i070aLUcmbf.fits                      
0.892 1.035 /scratch/projects/hetdex/lib_calib/202301/i070aRLcmbf.fits                      
1.145 0.913 /scratch/projects/hetdex/lib_calib/202301/i070aRUcmbf.fits                      
1.026 0.941 /scratch/projects/hetdex/lib_calib/202301/i071aLLcmbf.fits                      
0.903 1.017 /scratch/projects/hetdex/lib_calib/202301/i071aLUcmbf.fits                      
0.948 0.985 /scratch/projects/hetdex/lib_calib/202301/i071aRLcmbf.fits                      
1.129 0.915 /scratch/projects/hetdex/lib_calib/202301/i071aRUcmbf.fits                      
1.154 0.920 /scratch/projects/hetdex/lib_calib/202301/i072aLLcmbf.fits                      
0.785 1.169 /scratch/projects/hetdex/lib_calib/202301/i072aLUcmbf.fits                      
0.874 1.033 /scratch/projects/hetdex/lib_calib/202301/i072aRLcmbf.fits                      
1.208 0.891 /scratch/projects/hetdex/lib_calib/202301/i072aRUcmbf.fits                      
1.119 0.927 /scratch/projects/hetdex/lib_calib/202301/i073aLLcmbf.fits                      
0.777 1.082 /scratch/projects/hetdex/lib_calib/202301/i073aLUcmbf.fits                      
0.850 1.044 /scratch/projects/hetdex/lib_calib/202301/i073aRLcmbf.fits                      
1.221 0.872 /scratch/projects/hetdex/lib_calib/202301/i073aRUcmbf.fits                      
1.083 0.946 /scratch/projects/hetdex/lib_calib/202301/i074aLLcmbf.fits                      
0.808 1.100 /scratch/projects/hetdex/lib_calib/202301/i074aLUcmbf.fits                      
0.876 1.032 /scratch/projects/hetdex/lib_calib/202301/i074aRLcmbf.fits                      
1.199 0.894 /scratch/projects/hetdex/lib_calib/202301/i074aRUcmbf.fits                      
1.087 0.946 /scratch/projects/hetdex/lib_calib/202301/i075aLLcmbf.fits                      
0.876 1.056 /scratch/projects/hetdex/lib_calib/202301/i075aLUcmbf.fits                      
0.946 1.004 /scratch/projects/hetdex/lib_calib/202301/i075aRLcmbf.fits                      
1.208 0.888 /scratch/projects/hetdex/lib_calib/202301/i075aRUcmbf.fits                      
1.070 0.930 /scratch/projects/hetdex/lib_calib/202301/i076aLLcmbf.fits                      
0.845 1.063 /scratch/projects/hetdex/lib_calib/202301/i076aLUcmbf.fits                      
0.936 1.004 /scratch/projects/hetdex/lib_calib/202301/i076aRLcmbf.fits                      
1.186 0.888 /scratch/projects/hetdex/lib_calib/202301/i076aRUcmbf.fits                      
0.962 0.970 /scratch/projects/hetdex/lib_calib/202301/i077aLLcmbf.fits                      
0.950 0.998 /scratch/projects/hetdex/lib_calib/202301/i077aLUcmbf.fits                      
0.906 0.997 /scratch/projects/hetdex/lib_calib/202301/i077aRLcmbf.fits                      
1.234 0.889 /scratch/projects/hetdex/lib_calib/202301/i077aRUcmbf.fits                      
1.077 0.943 /scratch/projects/hetdex/lib_calib/202301/i078aLLcmbf.fits                      
0.841 1.037 /scratch/projects/hetdex/lib_calib/202301/i078aLUcmbf.fits                      
0.881 1.038 /scratch/projects/hetdex/lib_calib/202301/i078aRLcmbf.fits                      
1.160 0.890 /scratch/projects/hetdex/lib_calib/202301/i078aRUcmbf.fits                      
1.083 0.949 /scratch/projects/hetdex/lib_calib/202301/i079aLLcmbf.fits                      
0.766 1.104 /scratch/projects/hetdex/lib_calib/202301/i079aLUcmbf.fits                      
0.934 0.986 /scratch/projects/hetdex/lib_calib/202301/i079aRLcmbf.fits                      
1.288 0.830 /scratch/projects/hetdex/lib_calib/202301/i079aRUcmbf.fits                      
1.053 0.961 /scratch/projects/hetdex/lib_calib/202301/i080aLLcmbf.fits                      
0.811 1.061 /scratch/projects/hetdex/lib_calib/202301/i080aLUcmbf.fits                      
0.919 1.015 /scratch/projects/hetdex/lib_calib/202301/i080aRLcmbf.fits                      
1.191 0.935 /scratch/projects/hetdex/lib_calib/202301/i080aRUcmbf.fits                      
1.177 0.895 /scratch/projects/hetdex/lib_calib/202301/i081aLLcmbf.fits                      
0.913 1.045 /scratch/projects/hetdex/lib_calib/202301/i081aLUcmbf.fits                      
0.912 1.016 /scratch/projects/hetdex/lib_calib/202301/i081aRLcmbf.fits                      
1.211 0.897 /scratch/projects/hetdex/lib_calib/202301/i081aRUcmbf.fits                      
1.086 0.945 /scratch/projects/hetdex/lib_calib/202301/i082aLLcmbf.fits                      
0.865 1.045 /scratch/projects/hetdex/lib_calib/202301/i082aLUcmbf.fits                      
0.858 1.025 /scratch/projects/hetdex/lib_calib/202301/i082aRLcmbf.fits                      
1.170 0.890 /scratch/projects/hetdex/lib_calib/202301/i082aRUcmbf.fits                      
1.116 0.941 /scratch/projects/hetdex/lib_calib/202301/i083aLLcmbf.fits                      
0.926 1.020 /scratch/projects/hetdex/lib_calib/202301/i083aLUcmbf.fits                      
1.002 0.979 /scratch/projects/hetdex/lib_calib/202301/i083aRLcmbf.fits                      
1.367 0.856 /scratch/projects/hetdex/lib_calib/202301/i083aRUcmbf.fits                      
1.171 0.886 /scratch/projects/hetdex/lib_calib/202301/i084aLLcmbf.fits                      
0.869 1.066 /scratch/projects/hetdex/lib_calib/202301/i084aLUcmbf.fits                      
0.927 1.011 /scratch/projects/hetdex/lib_calib/202301/i084aRLcmbf.fits                      
1.181 0.902 /scratch/projects/hetdex/lib_calib/202301/i084aRUcmbf.fits                      
1.089 0.949 /scratch/projects/hetdex/lib_calib/202301/i085aLLcmbf.fits                      
0.875 1.022 /scratch/projects/hetdex/lib_calib/202301/i085aLUcmbf.fits                      
0.949 1.038 /scratch/projects/hetdex/lib_calib/202301/i085aRLcmbf.fits                      
1.157 0.890 /scratch/projects/hetdex/lib_calib/202301/i085aRUcmbf.fits                      
1.012 1.005 /scratch/projects/hetdex/lib_calib/202301/i086aLLcmbf.fits                      
0.878 1.053 /scratch/projects/hetdex/lib_calib/202301/i086aLUcmbf.fits                      
0.965 0.987 /scratch/projects/hetdex/lib_calib/202301/i086aRLcmbf.fits                      
1.352 0.800 /scratch/projects/hetdex/lib_calib/202301/i086aRUcmbf.fits                      
1.155 0.909 /scratch/projects/hetdex/lib_calib/202301/i087aLLcmbf.fits                      
0.750 1.101 /scratch/projects/hetdex/lib_calib/202301/i087aLUcmbf.fits                      
0.942 1.004 /scratch/projects/hetdex/lib_calib/202301/i087aRLcmbf.fits                      
1.120 0.913 /scratch/projects/hetdex/lib_calib/202301/i087aRUcmbf.fits                      
0.817 1.182 /scratch/projects/hetdex/lib_calib/202301/i088aLLcmbf.fits                      
1.032 0.938 /scratch/projects/hetdex/lib_calib/202301/i088aLUcmbf.fits                      
1.053 0.925 /scratch/projects/hetdex/lib_calib/202301/i088aRLcmbf.fits                      
1.161 0.915 /scratch/projects/hetdex/lib_calib/202301/i088aRUcmbf.fits                      
1.066 0.948 /scratch/projects/hetdex/lib_calib/202301/i089aLLcmbf.fits                      
0.867 1.068 /scratch/projects/hetdex/lib_calib/202301/i089aLUcmbf.fits                      
0.918 1.004 /scratch/projects/hetdex/lib_calib/202301/i089aRLcmbf.fits                      
1.336 0.852 /scratch/projects/hetdex/lib_calib/202301/i089aRUcmbf.fits                      
0.830 1.053 /scratch/projects/hetdex/lib_calib/202301/i091aLLcmbf.fits                      
0.956 0.968 /scratch/projects/hetdex/lib_calib/202301/i091aLUcmbf.fits                      
1.019 0.910 /scratch/projects/hetdex/lib_calib/202301/i091aRLcmbf.fits                      
1.282 0.860 /scratch/projects/hetdex/lib_calib/202301/i091aRUcmbf.fits                      
1.057 0.977 /scratch/projects/hetdex/lib_calib/202301/i092aLLcmbf.fits                      
0.866 1.049 /scratch/projects/hetdex/lib_calib/202301/i092aLUcmbf.fits                      
0.897 1.020 /scratch/projects/hetdex/lib_calib/202301/i092aRLcmbf.fits                      
1.208 0.871 /scratch/projects/hetdex/lib_calib/202301/i092aRUcmbf.fits                      
1.177 0.867 /scratch/projects/hetdex/lib_calib/202301/i093aLLcmbf.fits                      
0.917 1.025 /scratch/projects/hetdex/lib_calib/202301/i093aLUcmbf.fits                      
0.934 1.006 /scratch/projects/hetdex/lib_calib/202301/i093aRLcmbf.fits                      
1.215 0.864 /scratch/projects/hetdex/lib_calib/202301/i093aRUcmbf.fits                      
1.219 0.858 /scratch/projects/hetdex/lib_calib/202301/i094aLLcmbf.fits                      
0.903 1.023 /scratch/projects/hetdex/lib_calib/202301/i094aLUcmbf.fits                      
0.927 1.012 /scratch/projects/hetdex/lib_calib/202301/i094aRLcmbf.fits                      
1.231 0.867 /scratch/projects/hetdex/lib_calib/202301/i094aRUcmbf.fits                      
1.086 0.963 /scratch/projects/hetdex/lib_calib/202301/i095aLLcmbf.fits                      
0.773 1.081 /scratch/projects/hetdex/lib_calib/202301/i095aLUcmbf.fits                      
0.836 1.034 /scratch/projects/hetdex/lib_calib/202301/i095aRLcmbf.fits                      
1.235 0.890 /scratch/projects/hetdex/lib_calib/202301/i095aRUcmbf.fits                      
1.158 0.912 /scratch/projects/hetdex/lib_calib/202301/i096aLLcmbf.fits                      
0.875 1.060 /scratch/projects/hetdex/lib_calib/202301/i096aLUcmbf.fits                      
1.069 0.954 /scratch/projects/hetdex/lib_calib/202301/i096aRLcmbf.fits                      
1.092 1.002 /scratch/projects/hetdex/lib_calib/202301/i096aRUcmbf.fits                      
1.169 0.926 /scratch/projects/hetdex/lib_calib/202301/i097aLLcmbf.fits                      
0.824 1.074 /scratch/projects/hetdex/lib_calib/202301/i097aLUcmbf.fits                      
0.975 1.032 /scratch/projects/hetdex/lib_calib/202301/i097aRLcmbf.fits                      
1.209 0.899 /scratch/projects/hetdex/lib_calib/202301/i097aRUcmbf.fits                      
1.210 0.880 /scratch/projects/hetdex/lib_calib/202301/i098aLLcmbf.fits                      
0.766 1.132 /scratch/projects/hetdex/lib_calib/202301/i098aLUcmbf.fits                      
0.825 1.036 /scratch/projects/hetdex/lib_calib/202301/i098aRLcmbf.fits                      
1.157 0.912 /scratch/projects/hetdex/lib_calib/202301/i098aRUcmbf.fits                      
1.118 0.915 /scratch/projects/hetdex/lib_calib/202301/i103aLLcmbf.fits                      
0.966 0.967 /scratch/projects/hetdex/lib_calib/202301/i103aLUcmbf.fits                      
0.894 1.046 /scratch/projects/hetdex/lib_calib/202301/i103aRLcmbf.fits                      
1.131 0.920 /scratch/projects/hetdex/lib_calib/202301/i103aRUcmbf.fits                      
1.066 0.946 /scratch/projects/hetdex/lib_calib/202301/i104aLLcmbf.fits                      
0.880 1.031 /scratch/projects/hetdex/lib_calib/202301/i104aLUcmbf.fits                      
0.915 1.008 /scratch/projects/hetdex/lib_calib/202301/i104aRLcmbf.fits                      
1.199 0.868 /scratch/projects/hetdex/lib_calib/202301/i104aRUcmbf.fits                      
1.114 0.923 /scratch/projects/hetdex/lib_calib/202301/i105aLLcmbf.fits                      
0.871 1.056 /scratch/projects/hetdex/lib_calib/202301/i105aLUcmbf.fits                      
0.913 1.028 /scratch/projects/hetdex/lib_calib/202301/i105aRLcmbf.fits                      
1.114 0.922 /scratch/projects/hetdex/lib_calib/202301/i105aRUcmbf.fits                      
1.097 0.941 /scratch/projects/hetdex/lib_calib/202301/i106aLLcmbf.fits                      
0.906 1.033 /scratch/projects/hetdex/lib_calib/202301/i106aLUcmbf.fits                      
0.962 1.004 /scratch/projects/hetdex/lib_calib/202301/i106aRLcmbf.fits                      
